Filename	WER	PESQ	SNR	Difficulty
common_voice_ca_27293083.wav	0.0	4.3499	40	easy
upc_ca_pau_101089.wav	0.0	4.4556	40	easy
common_voice_ca_31132763.wav	0.15384615384615385	4.0253	40	medium
common_voice_ca_31277562.wav	0.0	3.9759	40	easy
upc_ca_ona_100012.wav	0.0	4.5313	40	easy
upc_ca_ona_100021.wav	0.0	4.4918	40	easy
common_voice_ca_19937262.wav	0.0	4.1993	40	easy
upc_ca_pau_101045.wav	0.0	4.4016	40	easy
upc_ca_pau_101099.wav	0.0	4.4256	40	easy
upc_ca_pau_101053.wav	0.0	4.3853	40	easy
upc_ca_pau_101036.wav	0.0	4.4114	40	easy
common_voice_ca_31085493.wav	0.0	3.3782	40	easy
upc_ca_ona_100019.wav	0.0	4.5125	40	easy
upc_ca_pau_101079.wav	0.0	4.4382	40	easy
common_voice_ca_31798275.wav	0.0	4.4913	40	easy
upc_ca_ona_100050.wav	0.0	4.5142	40	easy
common_voice_ca_31457791.wav	0.06666666666666667	4.3959	40	easy
common_voice_ca_31246494.wav	0.16666666666666666	4.3295	40	medium
upc_ca_pau_101020.wav	0.0	4.3603	40	easy
common_voice_ca_31481035.wav	0.06666666666666667	4.286	40	easy
upc_ca_pau_101077.wav	0.0	4.4388	40	easy
upc_ca_ona_100103.wav	0.0	4.5015	40	easy
upc_ca_ona_100076.wav	0.0	4.5224	40	easy
upc_ca_ona_100033.wav	0.0	4.4838	40	easy
common_voice_ca_31241498.wav	0.0	4.5675	40	easy
common_voice_ca_19928548.wav	0.07142857142857142	3.7326	40	medium
upc_ca_pau_101004.wav	0.0	4.4331	40	easy
common_voice_ca_31222391.wav	0.0	4.3378	40	easy
common_voice_ca_30855397.wav	0.14285714285714285	4.3464	40	medium
common_voice_ca_31261312.wav	0.0	4.3635	40	easy
upc_ca_pau_101094.wav	0.0	4.403	40	easy
upc_ca_pau_101076.wav	0.0	4.435	40	easy
upc_ca_ona_100032.wav	0.0	4.5246	40	easy
upc_ca_pau_101034.wav	0.0	4.377	40	easy
common_voice_ca_31783620.wav	0.0	4.3598	40	easy
common_voice_ca_31168000.wav	0.0	4.1012	40	easy
common_voice_ca_18179316.wav	0.2	4.5591	40	medium
upc_ca_pau_101134.wav	0.0	4.4444	40	easy
common_voice_ca_31225995.wav	0.0	3.6983	40	easy
common_voice_ca_30768701.wav	1.0	4.4607	40	medium
common_voice_ca_28791268.wav	0.0	4.2967	40	easy
upc_ca_ona_100041.wav	0.0625	4.5188	40	easy
common_voice_ca_31471261.wav	0.14285714285714285	4.2049	40	medium
