Filename	WER	PESQ	clipping
upc_ca_ona_100107.wav	0.5	1.6504	30
common_voice_ca_30746873.wav	0.9230769230769231	1.3497	30
common_voice_ca_31135093.wav	1.0	1.3100	30
common_voice_ca_31078509.wav	1.0	1.6450	30
upc_ca_pau_101037.wav	0.7142857142857143	1.6124	30
upc_ca_ona_100100.wav	0.3684210526315789	1.7650	30
upc_ca_ona_100056.wav	0.3404255319148936	1.4992	30
upc_ca_pau_101098.wav	0.325	1.6180	30
common_voice_ca_27293083.wav	1.0	1.5356	30
upc_ca_pau_101089.wav	0.32142857142857145	1.7344	30
common_voice_ca_31132763.wav	1.0	1.8151	30
common_voice_ca_31277562.wav	0.6	1.4946	30
upc_ca_ona_100012.wav	0.15384615384615385	1.8102	30
upc_ca_ona_100021.wav	0.5806451612903226	1.5217	30
common_voice_ca_19937262.wav	0.5555555555555556	2.1226	30
upc_ca_pau_101045.wav	2.5555555555555554	1.5296	30
upc_ca_pau_101099.wav	0.4166666666666667	1.6949	30
upc_ca_pau_101053.wav	0.896551724137931	1.6242	30
upc_ca_pau_101036.wav	1.0	1.5523	30
common_voice_ca_31085493.wav	1.0	1.3968	30
upc_ca_ona_100019.wav	0.19444444444444445	1.8248	30
upc_ca_pau_101079.wav	0.6739130434782609	1.6149	30
common_voice_ca_31798275.wav	1.0	1.8391	30
upc_ca_ona_100050.wav	0.2682926829268293	1.8076	30
common_voice_ca_31457791.wav	0.8	1.5807	30
common_voice_ca_31246494.wav	1.0	1.6197	30
upc_ca_pau_101020.wav	1.0	1.6628	30
common_voice_ca_31481035.wav	0.26666666666666666	1.7140	30
upc_ca_pau_101077.wav	1.0	1.6893	30
upc_ca_ona_100103.wav	0.782608695652174	1.7439	30
upc_ca_ona_100076.wav	1.0	2.0635	30
upc_ca_ona_100033.wav	0.14285714285714285	1.6977	30
common_voice_ca_31241498.wav	1.0	1.4795	30
common_voice_ca_19928548.wav	0.7857142857142857	1.1755	30
upc_ca_pau_101004.wav	0.6129032258064516	1.6813	30
common_voice_ca_31222391.wav	1.0	1.4779	30
common_voice_ca_30855397.wav	1.0	1.4759	30
common_voice_ca_31261312.wav	1.0	1.3010	30
upc_ca_pau_101094.wav	1.0	1.5842	30
upc_ca_pau_101076.wav	0.9285714285714286	1.5837	30
upc_ca_ona_100032.wav	1.0	1.4481	30
upc_ca_pau_101034.wav	1.0	1.4474	30
common_voice_ca_31783620.wav	1.0	1.1195	30
common_voice_ca_31168000.wav	0.8181818181818182	1.6049	30
common_voice_ca_18179316.wav	1.0	2.0166	30
upc_ca_pau_101134.wav	0.34210526315789475	1.6359	30
common_voice_ca_31225995.wav	1.0	1.4363	30
common_voice_ca_30768701.wav	1	3.9735	30
common_voice_ca_28791268.wav	1.0	1.9713	30
upc_ca_ona_100041.wav	0.5	1.7924	30
common_voice_ca_31471261.wav	0.6428571428571429	1.3545	30
common_voice_ca_19290202.wav	1.0	1.0519	30
upc_ca_pau_101082.wav	0.9736842105263158	1.5758	30
upc_ca_pau_101091.wav	0.4666666666666667	1.6594	30
common_voice_ca_31319263.wav	0.6666666666666666	1.4654	30
upc_ca_pau_101097.wav	1.0	1.6697	30
common_voice_ca_19908846.wav	1.0	1.9955	30
upc_ca_ona_100026.wav	0.25925925925925924	1.7440	30
upc_ca_ona_100091.wav	0.9354838709677419	1.7948	30
common_voice_ca_31342983.wav	1.0	1.5559	30
upc_ca_ona_100016.wav	1.0	1.6017	30
common_voice_ca_31085491.wav	1.0	1.3606	30
upc_ca_pau_101056.wav	0.3617021276595745	1.6288	30
common_voice_ca_31434512.wav	0.5454545454545454	1.4476	30
upc_ca_pau_101018.wav	1.0	1.5932	30
upc_ca_pau_101054.wav	0.6571428571428571	1.6509	30
upc_ca_pau_101014.wav	0.6428571428571429	1.5953	30
common_voice_ca_31302556.wav	0.7272727272727273	1.8850	30
common_voice_ca_31750472.wav	0.7	1.5976	30
upc_ca_ona_100064.wav	0.967741935483871	1.6946	30
upc_ca_ona_100044.wav	0.9523809523809523	1.8127	30
upc_ca_ona_100097.wav	0.4782608695652174	1.4779	30
upc_ca_pau_101084.wav	1.0	1.6080	30
upc_ca_pau_101062.wav	1.0	1.7037	30
common_voice_ca_31340504.wav	1.0	1.4901	30
common_voice_ca_31497154.wav	0.7142857142857143	1.5707	30
common_voice_ca_30828394.wav	0.5789473684210527	1.6300	30
common_voice_ca_19911316.wav	0.0	1.4394	30
upc_ca_ona_100014.wav	0.41935483870967744	1.4480	30
upc_ca_ona_100098.wav	0.36585365853658536	1.5066	30
upc_ca_pau_101000.wav	1.0	1.7177	30
upc_ca_ona_100067.wav	1.0	1.4456	30
upc_ca_pau_101066.wav	0.5172413793103449	1.6271	30
upc_ca_ona_100051.wav	1.0	1.1274	30
upc_ca_ona_100065.wav	1.0	1.7104	30
upc_ca_ona_100057.wav	0.9565217391304348	1.8866	30
common_voice_ca_31814500.wav	1.0	1.5331	30
common_voice_ca_20502079.wav	0.46153846153846156	1.5367	30
common_voice_ca_30763773.wav	1.0	1.7126	30
upc_ca_ona_100053.wav	1.0	1.7761	30
common_voice_ca_31132759.wav	0.8181818181818182	1.5798	30
upc_ca_ona_100094.wav	1.0	1.7578	30
common_voice_ca_30882479.wav	1.0	1.3159	30
common_voice_ca_30935636.wav	0.21052631578947367	1.7235	30
common_voice_ca_31056644.wav	0.75	1.6285	30
common_voice_ca_19503277.wav	1.0	1.5739	30
common_voice_ca_30816592.wav	1.0	1.5924	30
upc_ca_ona_100099.wav	0.35135135135135137	1.4691	30
upc_ca_ona_100073.wav	1.0	1.8879	30
upc_ca_ona_100089.wav	0.17857142857142858	1.8368	30
common_voice_ca_31089514.wav	0.7142857142857143	1.4443	30
upc_ca_pau_101002.wav	0.9166666666666666	1.7083	30
common_voice_ca_31325506.wav	1.0	1.3817	30
common_voice_ca_31719365.wav	0.6	1.7341	30
upc_ca_ona_100081.wav	0.52	1.8814	30
common_voice_ca_30886880.wav	1.0	1.3410	30
upc_ca_ona_100004.wav	0.12903225806451613	1.8664	30
common_voice_ca_31402794.wav	0.7727272727272727	1.6591	30
common_voice_ca_31222392.wav	0.8	1.5763	30
upc_ca_pau_101100.wav	0.4473684210526316	1.6183	30
upc_ca_pau_101001.wav	1.0	1.4493	30
upc_ca_ona_100035.wav	0.21875	1.7627	30
upc_ca_pau_101085.wav	0.0	1.6567	30
common_voice_ca_31340621.wav	1.0	1.5221	30
upc_ca_ona_100075.wav	0.5	1.8134	30
common_voice_ca_30976359.wav	0.3076923076923077	1.6773	30
common_voice_ca_31135103.wav	0.4375	1.4559	30
upc_ca_ona_100003.wav	0.0967741935483871	1.9187	30
common_voice_ca_31507051.wav	1.0	1.7086	30
upc_ca_ona_100104.wav	0.30434782608695654	1.6698	30
upc_ca_ona_100063.wav	1.0	1.7663	30
