Filename	WER	PESQ	SNR
common_voice_ca_31378986.wav	0.07142857142857142	1.1183	10
common_voice_ca_31340819.wav	0.0	1.2783	10
upc_ca_pau_101059.wav	0.1	1.3271	10
common_voice_ca_31169713.wav	0.5454545454545454	1.2319	10
common_voice_ca_30791849.wav	0.1	1.3179	10
common_voice_ca_31083166.wav	0.18181818181818182	1.0962	10
common_voice_ca_31792858.wav	0.2727272727272727	1.3119	10
upc_ca_pau_101070.wav	0.0	1.2367	10
common_voice_ca_31148020.wav	0.07692307692307693	1.1153	10
upc_ca_pau_101022.wav	0.07692307692307693	1.2311	10
common_voice_ca_31480904.wav	0.35714285714285715	1.1359	10
upc_ca_ona_100029.wav	0.10344827586206896	1.2855	10
common_voice_ca_30957869.wav	0.35714285714285715	1.1123	10
upc_ca_ona_100072.wav	0.0	1.3123	10
common_voice_ca_31063184.wav	0.09090909090909091	1.1134	10
common_voice_ca_31361137.wav	0.3	1.2563	10
common_voice_ca_31147959.wav	0.125	1.0584	10
common_voice_ca_20170672.wav	0.25	1.4917	10
common_voice_ca_31486252.wav	0.7272727272727273	1.0910	10
upc_ca_pau_101026.wav	0.07142857142857142	1.2487	10
common_voice_ca_31295592.wav	0.0	1.1274	10
upc_ca_pau_101092.wav	0.047619047619047616	1.2302	10
upc_ca_pau_101086.wav	0.0	1.2210	10
common_voice_ca_31365503.wav	0.15384615384615385	1.1984	10
upc_ca_pau_101057.wav	0.043478260869565216	1.2284	10
common_voice_ca_31464803.wav	1.0	1.3037	10
upc_ca_pau_101025.wav	0.21428571428571427	1.2479	10
common_voice_ca_31798277.wav	0.2222222222222222	1.1769	10
upc_ca_ona_100002.wav	0.0	1.3141	10
common_voice_ca_31363197.wav	0.06666666666666667	1.3650	10
upc_ca_pau_101083.wav	0.07142857142857142	1.1959	10
common_voice_ca_31417564.wav	0.9090909090909091	1.1876	10
upc_ca_pau_101003.wav	0.1	1.3472	10
common_voice_ca_31121147.wav	0.1	1.1211	10
upc_ca_ona_100048.wav	0.0	1.2998	10
upc_ca_pau_101068.wav	0.0	1.1531	10
upc_ca_ona_100015.wav	0.0	1.2308	10
common_voice_ca_30886881.wav	0.3125	1.1298	10
upc_ca_ona_100105.wav	0.0	1.2720	10
common_voice_ca_31337800.wav	0.35714285714285715	1.1779	10
common_voice_ca_20325543.wav	0.08333333333333333	1.3575	10
upc_ca_pau_101013.wav	0.05	1.2263	10
upc_ca_pau_101032.wav	0.08333333333333333	1.1359	10
upc_ca_pau_101028.wav	0.025	1.2762	10
common_voice_ca_30759190.wav	0.0	1.3448	10
common_voice_ca_31434398.wav	0.5	1.4700	10
common_voice_ca_30778960.wav	0.0	1.1752	10
upc_ca_ona_100038.wav	0.030303030303030304	1.2846	10
upc_ca_ona_100045.wav	0.0	1.2743	10
common_voice_ca_31246492.wav	0.3333333333333333	1.0994	10
common_voice_ca_31295233.wav	0.2222222222222222	1.1622	10
common_voice_ca_31320906.wav	0.2857142857142857	1.2325	10
common_voice_ca_31107626.wav	0.1111111111111111	1.1295	10
common_voice_ca_31239888.wav	0.0	1.1097	10
upc_ca_pau_101010.wav	0.0	1.2369	10
common_voice_ca_31376532.wav	0.2222222222222222	1.1747	10
common_voice_ca_31811566.wav	0.09090909090909091	1.2247	10
upc_ca_ona_100078.wav	0.15625	1.2353	10
upc_ca_ona_100055.wav	0.0	1.2066	10
common_voice_ca_31373745.wav	0.2	1.1306	10
common_voice_ca_30816585.wav	0.2857142857142857	1.4215	10
common_voice_ca_31296815.wav	0.2857142857142857	1.4699	10
common_voice_ca_31302775.wav	0.09090909090909091	1.0750	10
