Filename	WER	PESQ	clipping
upc_ca_ona_100075.wav	1.0	1.6464	40
common_voice_ca_30976359.wav	0.5384615384615384	1.4849	40
common_voice_ca_31135103.wav	1.0	1.2719	40
upc_ca_ona_100003.wav	0.1935483870967742	1.6836	40
common_voice_ca_31507051.wav	1.0	1.5263	40
upc_ca_ona_100104.wav	1.0	1.5046	40
upc_ca_ona_100063.wav	1.0	1.3337	40
upc_ca_pau_101009.wav	1.0	1.3350	40
upc_ca_ona_100001.wav	0.7894736842105263	1.4874	40
upc_ca_pau_101064.wav	1.0	1.4242	40
common_voice_ca_31420992.wav	0.9333333333333333	1.5496	40
common_voice_ca_30798361.wav	1.0	1.1534	40
common_voice_ca_30858097.wav	1.0	1.3637	40
upc_ca_ona_100037.wav	1.0	1.3620	40
upc_ca_ona_100010.wav	1.0	1.0378	40
upc_ca_pau_101030.wav	1.0	1.4455	40
upc_ca_pau_101103.wav	1.0	1.3764	40
common_voice_ca_31083168.wav	1.0	1.2305	40
upc_ca_ona_100030.wav	0.52	1.5756	40
common_voice_ca_30828399.wav	1.0	1.4451	40
common_voice_ca_30871150.wav	1.0	1.1120	40
upc_ca_ona_100082.wav	0.8333333333333334	1.3258	40
common_voice_ca_28791267.wav	1.0	1.5614	40
upc_ca_pau_101048.wav	0.967741935483871	1.4531	40
common_voice_ca_31811352.wav	0.5384615384615384	1.2307	40
upc_ca_pau_101039.wav	1.0	1.2995	40
common_voice_ca_20227727.wav	1.0	1.3169	40
common_voice_ca_31721010.wav	1.0	1.2587	40
upc_ca_ona_100074.wav	0.6428571428571429	1.5914	40
upc_ca_ona_100028.wav	0.17073170731707318	1.6010	40
upc_ca_ona_100059.wav	1.0	1.5857	40
common_voice_ca_31074096.wav	1.0	1.3982	40
upc_ca_ona_100068.wav	1.0	1.0426	40
upc_ca_ona_100102.wav	0.9629629629629629	1.2699	40
upc_ca_ona_100092.wav	1.0	1.2951	40
common_voice_ca_30816683.wav	1.0	1.1557	40
upc_ca_pau_101006.wav	1.0	1.4668	40
upc_ca_pau_101072.wav	1.0	1.3272	40
upc_ca_pau_101012.wav	1.0	1.3498	40
common_voice_ca_31173901.wav	1.0	1.0407	40
upc_ca_pau_101073.wav	1.0	1.5210	40
upc_ca_ona_100043.wav	1.0	1.2580	40
common_voice_ca_31168100.wav	0.9090909090909091	1.3665	40
common_voice_ca_31792897.wav	1.0	1.6278	40
common_voice_ca_30858248.wav	1.0	1.5565	40
upc_ca_ona_100049.wav	1.0	1.1755	40
common_voice_ca_31056631.wav	1.0	1.2676	40
common_voice_ca_30957984.wav	1.0	1.0395	40
upc_ca_pau_101021.wav	1.0	1.2114	40
