Filename	WER	PESQ	stretch
common_voice_ca_31222392.wav	0.0	1.9343	1.02
upc_ca_pau_101100.wav	0.0	1.6202	1.02
upc_ca_pau_101001.wav	0.0	1.8057	1.02
upc_ca_ona_100035.wav	0.0	1.5223	1.02
upc_ca_pau_101085.wav	1.0	1.6768	1.02
common_voice_ca_31340621.wav	0.18181818181818182	1.8614	1.02
upc_ca_ona_100075.wav	0.0	1.3630	1.02
common_voice_ca_30976359.wav	0.0	1.8572	1.02
common_voice_ca_31135103.wav	0.0625	1.8824	1.02
upc_ca_ona_100003.wav	0.0	1.4801	1.02
common_voice_ca_31507051.wav	0.4444444444444444	2.2238	1.02
upc_ca_ona_100104.wav	0.17391304347826086	1.3836	1.02
upc_ca_ona_100063.wav	0.0	1.8076	1.02
upc_ca_pau_101009.wav	0.08695652173913043	1.8612	1.02
upc_ca_ona_100001.wav	0.02631578947368421	1.6458	1.02
upc_ca_pau_101064.wav	0.16666666666666666	1.8774	1.02
common_voice_ca_31420992.wav	0.06666666666666667	1.6025	1.02
common_voice_ca_30798361.wav	0.0	1.2316	1.02
common_voice_ca_30858097.wav	0.5714285714285714	1.6082	1.02
upc_ca_ona_100037.wav	0.0	1.6486	1.02
upc_ca_ona_100010.wav	0.0	1.7533	1.02
upc_ca_pau_101030.wav	0.08	1.7141	1.02
upc_ca_pau_101103.wav	0.16	1.8312	1.02
common_voice_ca_31083168.wav	0.3125	2.2084	1.02
upc_ca_ona_100030.wav	0.04	1.7809	1.02
common_voice_ca_30828399.wav	0.0	1.6547	1.02
common_voice_ca_30871150.wav	0.0	1.1805	1.02
upc_ca_ona_100082.wav	0.1111111111111111	1.7403	1.02
common_voice_ca_28791267.wav	0.5	2.3364	1.02
upc_ca_pau_101048.wav	0.06451612903225806	1.7037	1.02
common_voice_ca_31811352.wav	0.15384615384615385	1.8078	1.02
upc_ca_pau_101039.wav	0.038461538461538464	1.9265	1.02
common_voice_ca_20227727.wav	0.14285714285714285	2.3999	1.02
common_voice_ca_31721010.wav	0.375	1.7744	1.02
upc_ca_ona_100074.wav	0.10714285714285714	1.7126	1.02
upc_ca_ona_100028.wav	0.024390243902439025	1.5858	1.02
upc_ca_ona_100059.wav	0.07317073170731707	1.5077	1.02
common_voice_ca_31074096.wav	0.0	1.8643	1.02
upc_ca_ona_100068.wav	0.0	2.0842	1.02
upc_ca_ona_100102.wav	0.0	1.5799	1.02
upc_ca_ona_100092.wav	0.1	1.6107	1.02
common_voice_ca_30816683.wav	0.0	2.5647	1.02
upc_ca_pau_101006.wav	0.03333333333333333	1.7333	1.02
upc_ca_pau_101072.wav	0.06896551724137931	1.8341	1.02
upc_ca_pau_101012.wav	0.0	1.4741	1.02
common_voice_ca_31173901.wav	0.42857142857142855	1.7100	1.02
upc_ca_pau_101073.wav	0.06451612903225806	1.8674	1.02
upc_ca_ona_100043.wav	0.029411764705882353	1.6278	1.02
common_voice_ca_31168100.wav	0.09090909090909091	2.1065	1.02
common_voice_ca_31792897.wav	0.1	2.1339	1.02
common_voice_ca_30858248.wav	1.0	1.7090	1.02
upc_ca_ona_100049.wav	0.18518518518518517	1.6222	1.02
common_voice_ca_31056631.wav	0.0	1.8240	1.02
common_voice_ca_30957984.wav	0.0	1.5746	1.02
upc_ca_pau_101021.wav	0.22580645161290322	1.8384	1.02
upc_ca_ona_100066.wav	0.03571428571428571	1.6752	1.02
common_voice_ca_31149065.wav	0.2	1.6717	1.02
common_voice_ca_20325542.wav	0.0	2.2399	1.02
common_voice_ca_30957086.wav	0.0	1.8402	1.02
common_voice_ca_31340503.wav	0.0	1.6950	1.02
upc_ca_pau_101007.wav	0.0	1.9340	1.02
common_voice_ca_19937250.wav	0.0	2.1785	1.02
common_voice_ca_30783842.wav	0.1111111111111111	1.8391	1.02
upc_ca_ona_100061.wav	0.0	1.7678	1.02
common_voice_ca_31261336.wav	0.1	1.7394	1.02
common_voice_ca_31325473.wav	0.2	1.6504	1.02
common_voice_ca_18489699.wav	0.0	2.0996	1.02
upc_ca_pau_101080.wav	0.058823529411764705	1.6727	1.02
upc_ca_ona_100036.wav	0.05555555555555555	1.8938	1.02
upc_ca_pau_101019.wav	0.1111111111111111	1.7323	1.02
common_voice_ca_31325807.wav	0.0	1.5951	1.02
common_voice_ca_31351008.wav	0.07142857142857142	2.0393	1.02
upc_ca_ona_100079.wav	0.0	1.4013	1.02
upc_ca_pau_101008.wav	0.3157894736842105	2.1840	1.02
upc_ca_ona_100084.wav	0.0	1.4763	1.02
upc_ca_ona_100024.wav	0.0	1.7295	1.02
common_voice_ca_31121143.wav	0.42857142857142855	1.9291	1.02
common_voice_ca_31292778.wav	0.5333333333333333	2.0023	1.02
upc_ca_ona_100085.wav	0.11363636363636363	1.5339	1.02
common_voice_ca_31391614.wav	0.09090909090909091	1.6716	1.02
common_voice_ca_31337809.wav	0.0	1.8453	1.02
common_voice_ca_31339338.wav	0.21428571428571427	1.5926	1.02
common_voice_ca_31340683.wav	0.3333333333333333	2.5484	1.02
common_voice_ca_31760199.wav	0.0	1.6677	1.02
common_voice_ca_31345308.wav	0.0	1.4513	1.02
common_voice_ca_31239887.wav	0.3125	1.9807	1.02
upc_ca_ona_100022.wav	0.0	1.6254	1.02
upc_ca_pau_101087.wav	0.0	1.8545	1.02
common_voice_ca_20170673.wav	1.0	2.2108	1.02
upc_ca_ona_100070.wav	0.0	1.6005	1.02
upc_ca_ona_100031.wav	0.01818181818181818	1.7707	1.02
upc_ca_pau_101102.wav	0.04	1.8644	1.02
upc_ca_pau_101016.wav	0.05263157894736842	1.9874	1.02
common_voice_ca_31820637.wav	0.0	2.6096	1.02
upc_ca_ona_100058.wav	0.022727272727272728	1.3606	1.02
upc_ca_pau_101011.wav	0.09090909090909091	1.8200	1.02
upc_ca_pau_101088.wav	0.07692307692307693	1.8625	1.02
upc_ca_pau_101104.wav	0.0	1.6258	1.02
common_voice_ca_31351009.wav	0.0	1.8833	1.02
common_voice_ca_30806019.wav	0.3333333333333333	2.0332	1.02
common_voice_ca_30899625.wav	0.42857142857142855	1.8028	1.02
common_voice_ca_31297951.wav	0.2727272727272727	2.5044	1.02
common_voice_ca_31315526.wav	0.0	1.4718	1.02
upc_ca_ona_100046.wav	0.03571428571428571	1.6223	1.02
upc_ca_ona_100020.wav	0.0	1.5775	1.02
common_voice_ca_31159651.wav	0.6363636363636364	2.1265	1.02
upc_ca_pau_101071.wav	0.07692307692307693	1.9491	1.02
upc_ca_pau_101105.wav	0.03571428571428571	1.8965	1.02
upc_ca_pau_101081.wav	0.08333333333333333	1.8916	1.02
common_voice_ca_31107623.wav	0.0	2.2618	1.02
common_voice_ca_30783618.wav	0.3	1.8672	1.02
common_voice_ca_30788569.wav	0.1111111111111111	1.5790	1.02
common_voice_ca_31320917.wav	0.23076923076923078	1.6172	1.02
common_voice_ca_31308015.wav	0.1	1.6562	1.02
common_voice_ca_31257236.wav	0.8125	1.5243	1.02
common_voice_ca_31192759.wav	0.0	2.0502	1.02
common_voice_ca_31497486.wav	0.0	1.7642	1.02
upc_ca_pau_101074.wav	0.10714285714285714	1.7204	1.02
common_voice_ca_31634015.wav	0.0	1.6176	1.02
upc_ca_pau_101005.wav	0.10526315789473684	1.6416	1.02
upc_ca_ona_100023.wav	0.06060606060606061	1.6445	1.02
common_voice_ca_31809241.wav	0.2727272727272727	2.0246	1.02
common_voice_ca_31352054.wav	0.0	1.7904	1.02
upc_ca_pau_101043.wav	0.08823529411764706	1.8363	1.02
common_voice_ca_31226001.wav	0.0	1.5508	1.02
upc_ca_ona_100083.wav	0.1111111111111111	1.9739	1.02
common_voice_ca_31324791.wav	0.14285714285714285	1.8764	1.02
common_voice_ca_31063225.wav	0.0	1.7759	1.02
common_voice_ca_31391064.wav	0.15384615384615385	1.7163	1.02
common_voice_ca_30798367.wav	0.6666666666666666	1.8337	1.02
upc_ca_pau_101027.wav	0.058823529411764705	2.1136	1.02
upc_ca_pau_101023.wav	0.15151515151515152	1.9696	1.02
common_voice_ca_31501024.wav	0.0	1.4596	1.02
upc_ca_pau_101038.wav	0.125	1.6359	1.02
upc_ca_pau_101041.wav	0.11764705882352941	1.8911	1.02
upc_ca_pau_101033.wav	0.3125	2.0502	1.02
common_voice_ca_31319267.wav	0.07142857142857142	1.8243	1.02
common_voice_ca_23925403.wav	0.16666666666666666	1.6713	1.02
common_voice_ca_30746866.wav	0.18181818181818182	1.5612	1.02
upc_ca_pau_101029.wav	0.06896551724137931	1.6066	1.02
upc_ca_pau_101024.wav	0.043478260869565216	1.9852	1.02
upc_ca_pau_101035.wav	0.0	1.6757	1.02
common_voice_ca_30759191.wav	0.0	1.9108	1.02
upc_ca_pau_101015.wav	0.12903225806451613	1.8415	1.02
common_voice_ca_30949777.wav	0.4	1.6431	1.02
upc_ca_pau_101040.wav	0.06060606060606061	1.7368	1.02
common_voice_ca_31553529.wav	0.2	1.8905	1.02
upc_ca_ona_100090.wav	0.0	1.6772	1.02
common_voice_ca_31233148.wav	0.4	2.0240	1.02
common_voice_ca_31340770.wav	0.45454545454545453	1.5825	1.02
upc_ca_pau_101055.wav	0.045454545454545456	2.1469	1.02
upc_ca_ona_100009.wav	0.0	1.8661	1.02
upc_ca_ona_100088.wav	0.0	1.7841	1.02
upc_ca_ona_100027.wav	0.125	1.7944	1.02
upc_ca_ona_100017.wav	0.0	1.7019	1.02
upc_ca_pau_101065.wav	0.23529411764705882	2.1319	1.02
common_voice_ca_31773181.wav	0.4444444444444444	2.2372	1.02
upc_ca_pau_101050.wav	0.0975609756097561	1.7543	1.02
common_voice_ca_31455911.wav	0.3333333333333333	1.8560	1.02
common_voice_ca_31195246.wav	0.25	2.0748	1.02
upc_ca_pau_101067.wav	0.07692307692307693	2.2193	1.02
upc_ca_pau_101017.wav	0.12	1.6280	1.02
common_voice_ca_31118283.wav	0.0	2.2555	1.02
upc_ca_ona_100039.wav	0.038461538461538464	1.4733	1.02
upc_ca_pau_101107.wav	0.18181818181818182	1.9166	1.02
common_voice_ca_31783827.wav	0.3333333333333333	1.9127	1.02
common_voice_ca_31355082.wav	0.38461538461538464	1.8630	1.02
common_voice_ca_30957864.wav	0.2	1.5445	1.02
common_voice_ca_30957977.wav	0.1111111111111111	1.8313	1.02
upc_ca_ona_100011.wav	0.047619047619047616	1.4391	1.02
common_voice_ca_19928655.wav	0.46153846153846156	1.6034	1.02
common_voice_ca_31241514.wav	0.0	2.2697	1.02
upc_ca_ona_100086.wav	0.07142857142857142	1.7112	1.02
common_voice_ca_30943492.wav	0.2727272727272727	1.2980	1.02
common_voice_ca_31302766.wav	0.0	1.6282	1.02
common_voice_ca_19034690.wav	1.0	1.5992	1.02
upc_ca_ona_100006.wav	0.0967741935483871	1.6909	1.02
common_voice_ca_31430396.wav	0.0	1.5914	1.02
upc_ca_ona_100007.wav	0.0	1.7346	1.02
upc_ca_ona_100005.wav	0.21052631578947367	1.6201	1.02
common_voice_ca_31340186.wav	0.0	2.0577	1.02
common_voice_ca_18489700.wav	0.3333333333333333	1.9707	1.02
common_voice_ca_31326639.wav	0.0	1.8424	1.02
common_voice_ca_31118065.wav	0.0	1.8823	1.02
upc_ca_ona_100040.wav	0.0	1.3996	1.02
upc_ca_pau_101063.wav	0.0625	1.7840	1.02
upc_ca_ona_100013.wav	0.0	1.4976	1.02
upc_ca_pau_101058.wav	0.1111111111111111	1.5691	1.02
common_voice_ca_31360128.wav	0.7272727272727273	1.7978	1.02
common_voice_ca_31265085.wav	0.0	1.4389	1.02
upc_ca_ona_100018.wav	0.09090909090909091	1.6487	1.02
upc_ca_ona_100054.wav	0.11764705882352941	1.5334	1.02
upc_ca_ona_100080.wav	0.11538461538461539	1.4136	1.02
upc_ca_ona_100000.wav	0.0	1.8343	1.02
