Filename	WER	PESQ	shift
common_voice_ca_31378986.wav	0.0	1.0561	0.8
common_voice_ca_31340819.wav	0.25	1.0737	0.8
upc_ca_pau_101129.wav	0.4583333333333333	1.1565	0.8
upc_ca_pau_101059.wav	0.35	1.1780	0.8
common_voice_ca_31169713.wav	0.9090909090909091	1.0468	0.8
common_voice_ca_30791849.wav	0.6	1.1209	0.8
common_voice_ca_31083166.wav	0.45454545454545453	1.2171	0.8
common_voice_ca_31792858.wav	0.7	1.0516	0.8
upc_ca_pau_101070.wav	0.42105263157894735	1.2473	0.8
common_voice_ca_31148020.wav	0.0	1.0660	0.8
upc_ca_pau_101022.wav	0.41025641025641024	1.1760	0.8
common_voice_ca_31480904.wav	0.2857142857142857	1.0729	0.8
upc_ca_ona_100029.wav	0.0	1.0517	0.8
common_voice_ca_30957869.wav	0.5	1.0563	0.8
upc_ca_ona_100072.wav	0.06666666666666667	1.0780	0.8
common_voice_ca_31063184.wav	0.18181818181818182	1.2052	0.8
common_voice_ca_31361137.wav	0.9	1.0591	0.8
common_voice_ca_31147959.wav	0.375	1.1851	0.8
common_voice_ca_20170672.wav	1.0	1.2303	0.8
common_voice_ca_31486252.wav	0.45454545454545453	1.0707	0.8
upc_ca_pau_101026.wav	0.35714285714285715	1.2003	0.8
common_voice_ca_31295592.wav	1.0	1.1889	0.8
upc_ca_pau_101092.wav	0.23809523809523808	1.2392	0.8
upc_ca_pau_101086.wav	0.25	1.2335	0.8
common_voice_ca_31365503.wav	0.8461538461538461	1.1340	0.8
upc_ca_pau_101057.wav	0.2608695652173913	1.2285	0.8
common_voice_ca_31464803.wav	1.0	1.0671	0.8
upc_ca_pau_101025.wav	0.21428571428571427	1.2708	0.8
common_voice_ca_31798277.wav	0.0	1.0516	0.8
upc_ca_ona_100002.wav	0.08333333333333333	1.0850	0.8
common_voice_ca_31363197.wav	0.26666666666666666	1.1084	0.8
upc_ca_pau_101083.wav	0.42857142857142855	1.2062	0.8
common_voice_ca_31417564.wav	0.9090909090909091	1.1127	0.8
upc_ca_pau_101003.wav	0.2	1.1557	0.8
common_voice_ca_31121147.wav	0.1	1.1183	0.8
upc_ca_ona_100048.wav	0.0	1.0629	0.8
upc_ca_pau_101068.wav	0.07142857142857142	1.3210	0.8
upc_ca_ona_100015.wav	0.03333333333333333	1.0845	0.8
common_voice_ca_30886881.wav	0.375	1.0819	0.8
upc_ca_ona_100105.wav	0.03571428571428571	1.0884	0.8
common_voice_ca_31337800.wav	0.5714285714285714	1.1052	0.8
common_voice_ca_20325543.wav	0.3333333333333333	1.0889	0.8
upc_ca_pau_101013.wav	0.275	1.1956	0.8
upc_ca_pau_101032.wav	0.16666666666666666	1.4578	0.8
upc_ca_pau_101028.wav	0.1	1.1904	0.8
common_voice_ca_30759190.wav	0.09090909090909091	1.0579	0.8
common_voice_ca_31434398.wav	0.5	1.1105	0.8
common_voice_ca_30778960.wav	1.0	1.1559	0.8
upc_ca_ona_100038.wav	0.12121212121212122	1.0893	0.8
upc_ca_ona_100045.wav	0.2	1.0688	0.8
common_voice_ca_31246492.wav	0.2222222222222222	1.0610	0.8
common_voice_ca_31295233.wav	0.1111111111111111	1.0516	0.8
common_voice_ca_31320906.wav	0.3076923076923077	1.0485	0.8
common_voice_ca_31107626.wav	0.5555555555555556	1.0716	0.8
common_voice_ca_31239888.wav	0.3076923076923077	1.0645	0.8
upc_ca_pau_101010.wav	1.0	1.5667	0.8
common_voice_ca_31376532.wav	0.7222222222222222	1.0926	0.8
common_voice_ca_31811566.wav	0.45454545454545453	1.0229	0.8
upc_ca_ona_100078.wav	0.25	1.0847	0.8
upc_ca_ona_100055.wav	0.17391304347826086	1.0986	0.8
common_voice_ca_31373745.wav	0.4	1.1582	0.8
common_voice_ca_30816585.wav	0.8095238095238095	1.0403	0.8
common_voice_ca_31296815.wav	1.0	1.0837	0.8
common_voice_ca_31302775.wav	0.18181818181818182	1.1322	0.8
common_voice_ca_31414645.wav	0.25	1.1546	0.8
upc_ca_pau_101044.wav	0.7142857142857143	1.2445	0.8
common_voice_ca_31696838.wav	0.8571428571428571	1.0972	0.8
common_voice_ca_31811117.wav	0.6666666666666666	1.0930	0.8
upc_ca_pau_101090.wav	0.5789473684210527	1.1780	0.8
upc_ca_ona_100077.wav	0.4117647058823529	1.1363	0.8
upc_ca_ona_100071.wav	0.2	1.0698	0.8
common_voice_ca_31345769.wav	0.2857142857142857	1.0290	0.8
common_voice_ca_31326681.wav	0.3333333333333333	1.1540	0.8
upc_ca_ona_100034.wav	0.0	1.1333	0.8
upc_ca_pau_101046.wav	0.39285714285714285	1.1838	0.8
upc_ca_ona_100069.wav	0.05128205128205128	1.0809	0.8
upc_ca_ona_100106.wav	0.13636363636363635	1.0627	0.8
common_voice_ca_31345505.wav	0.6666666666666666	1.0468	0.8
common_voice_ca_31503560.wav	0.0	1.0725	0.8
upc_ca_ona_100062.wav	0.0	1.0656	0.8
upc_ca_ona_100008.wav	0.1111111111111111	1.1288	0.8
upc_ca_pau_101051.wav	0.6153846153846154	1.4288	0.8
common_voice_ca_31173900.wav	0.3333333333333333	1.0954	0.8
upc_ca_ona_100025.wav	0.2857142857142857	1.1339	0.8
common_voice_ca_31167999.wav	0.0	1.0736	0.8
upc_ca_pau_101078.wav	0.0	1.2092	0.8
common_voice_ca_31390571.wav	0.3333333333333333	1.0518	0.8
upc_ca_pau_101106.wav	0.22727272727272727	1.1729	0.8
upc_ca_pau_101075.wav	0.45	1.1824	0.8
common_voice_ca_17852479.wav	0.36363636363636365	1.0382	0.8
common_voice_ca_27232411.wav	0.35714285714285715	1.0733	0.8
upc_ca_ona_100087.wav	0.06666666666666667	1.0742	0.8
common_voice_ca_31376805.wav	0.1111111111111111	1.0747	0.8
common_voice_ca_31074124.wav	0.5	1.1032	0.8
upc_ca_pau_101061.wav	0.2727272727272727	1.1597	0.8
upc_ca_pau_101049.wav	0.34615384615384615	1.1979	0.8
common_voice_ca_31089515.wav	0.9285714285714286	1.1765	0.8
common_voice_ca_31149064.wav	0.2857142857142857	1.0316	0.8
upc_ca_ona_100107.wav	0.16666666666666666	1.0719	0.8
common_voice_ca_30746873.wav	0.7692307692307693	1.0721	0.8
common_voice_ca_31135093.wav	0.21428571428571427	1.1209	0.8
common_voice_ca_31078509.wav	0.7272727272727273	1.0598	0.8
upc_ca_pau_101037.wav	0.21428571428571427	1.2260	0.8
upc_ca_ona_100100.wav	0.13157894736842105	1.0626	0.8
upc_ca_ona_100056.wav	0.1276595744680851	1.0592	0.8
upc_ca_pau_101098.wav	0.4	1.1526	0.8
common_voice_ca_27293083.wav	0.0	1.0719	0.8
upc_ca_pau_101089.wav	0.35714285714285715	1.1797	0.8
common_voice_ca_31132763.wav	0.5384615384615384	1.0767	0.8
common_voice_ca_31277562.wav	0.0	1.0276	0.8
upc_ca_ona_100012.wav	0.0	1.0629	0.8
upc_ca_ona_100021.wav	0.06451612903225806	1.1117	0.8
common_voice_ca_19937262.wav	0.3333333333333333	1.0620	0.8
upc_ca_pau_101045.wav	0.3333333333333333	1.1839	0.8
upc_ca_pau_101099.wav	0.5555555555555556	1.1734	0.8
upc_ca_pau_101053.wav	0.41379310344827586	1.2063	0.8
upc_ca_pau_101036.wav	0.05555555555555555	1.2352	0.8
common_voice_ca_31085493.wav	0.2	1.0672	0.8
upc_ca_ona_100019.wav	0.08333333333333333	1.0826	0.8
upc_ca_pau_101079.wav	0.15217391304347827	1.1657	0.8
common_voice_ca_31798275.wav	0.0	1.0605	0.8
upc_ca_ona_100050.wav	0.0975609756097561	1.0580	0.8
common_voice_ca_31457791.wav	0.6	1.1352	0.8
common_voice_ca_31246494.wav	0.3333333333333333	1.0705	0.8
upc_ca_pau_101020.wav	0.23809523809523808	1.1914	0.8
common_voice_ca_31481035.wav	0.26666666666666666	1.0507	0.8
upc_ca_pau_101077.wav	0.29411764705882354	1.2467	0.8
upc_ca_ona_100103.wav	0.17391304347826086	1.0551	0.8
upc_ca_ona_100076.wav	0.0	1.1069	0.8
upc_ca_ona_100033.wav	0.0	1.0952	0.8
common_voice_ca_31241498.wav	0.8333333333333334	1.1453	0.8
common_voice_ca_19928548.wav	0.2857142857142857	1.0377	0.8
upc_ca_pau_101004.wav	0.45161290322580644	1.1945	0.8
common_voice_ca_31222391.wav	0.07692307692307693	1.0499	0.8
common_voice_ca_30855397.wav	0.9285714285714286	1.0679	0.8
common_voice_ca_31261312.wav	0.75	1.0646	0.8
upc_ca_pau_101094.wav	0.4	1.2304	0.8
upc_ca_pau_101076.wav	0.5	1.3061	0.8
upc_ca_ona_100032.wav	0.3076923076923077	1.2390	0.8
upc_ca_pau_101034.wav	0.75	1.3715	0.8
common_voice_ca_31783620.wav	0.7142857142857143	1.1510	0.8
common_voice_ca_31168000.wav	0.0	1.0866	0.8
common_voice_ca_18179316.wav	1.0	1.0764	0.8
upc_ca_pau_101134.wav	0.2631578947368421	1.1903	0.8
common_voice_ca_31225995.wav	0.16666666666666666	1.0708	0.8
common_voice_ca_30768701.wav	1	1.2186	0.8
common_voice_ca_28791268.wav	0.6428571428571429	1.0694	0.8
upc_ca_ona_100041.wav	0.1875	1.0955	0.8
common_voice_ca_31471261.wav	0.21428571428571427	1.0785	0.8
common_voice_ca_19290202.wav	1.0	1.4589	0.8
upc_ca_pau_101082.wav	0.42105263157894735	1.2190	0.8
upc_ca_pau_101091.wav	0.26666666666666666	1.1607	0.8
common_voice_ca_31319263.wav	0.1111111111111111	1.1599	0.8
upc_ca_pau_101097.wav	0.2916666666666667	1.1940	0.8
common_voice_ca_19908846.wav	0.16666666666666666	1.0388	0.8
upc_ca_ona_100026.wav	0.07407407407407407	1.0690	0.8
upc_ca_ona_100091.wav	0.03225806451612903	1.1194	0.8
common_voice_ca_31342983.wav	0.7142857142857143	1.1792	0.8
upc_ca_ona_100016.wav	0.0	1.1951	0.8
common_voice_ca_31085491.wav	0.0	1.0254	0.8
upc_ca_pau_101056.wav	0.425531914893617	1.1769	0.8
common_voice_ca_31434512.wav	0.18181818181818182	1.0491	0.8
upc_ca_pau_101018.wav	0.375	1.2091	0.8
upc_ca_pau_101054.wav	0.22857142857142856	1.1871	0.8
upc_ca_pau_101014.wav	0.21428571428571427	1.2304	0.8
common_voice_ca_31302556.wav	0.09090909090909091	1.0738	0.8
common_voice_ca_31750472.wav	1.2	1.0534	0.8
upc_ca_ona_100064.wav	0.25806451612903225	1.1255	0.8
upc_ca_ona_100044.wav	0.047619047619047616	1.0855	0.8
upc_ca_ona_100097.wav	0.0	1.0606	0.8
upc_ca_pau_101084.wav	0.30434782608695654	1.1842	0.8
upc_ca_pau_101062.wav	0.0	1.1670	0.8
common_voice_ca_31340504.wav	0.0	1.1316	0.8
common_voice_ca_31497154.wav	0.14285714285714285	1.0805	0.8
common_voice_ca_30828394.wav	0.3684210526315789	1.0350	0.8
common_voice_ca_19911316.wav	0.1	1.0917	0.8
upc_ca_ona_100014.wav	0.0967741935483871	1.0791	0.8
upc_ca_ona_100098.wav	0.24390243902439024	1.0522	0.8
upc_ca_pau_101000.wav	0.2857142857142857	1.2145	0.8
upc_ca_ona_100067.wav	0.19230769230769232	1.1449	0.8
upc_ca_pau_101066.wav	0.3448275862068966	1.1775	0.8
upc_ca_ona_100051.wav	0.3333333333333333	1.2302	0.8
upc_ca_ona_100065.wav	0.35294117647058826	1.1298	0.8
upc_ca_ona_100057.wav	0.13043478260869565	1.0880	0.8
common_voice_ca_31814500.wav	0.7777777777777778	1.0916	0.8
common_voice_ca_20502079.wav	0.8461538461538461	1.0417	0.8
common_voice_ca_30763773.wav	0.36363636363636365	1.0674	0.8
upc_ca_ona_100053.wav	0.0	1.0972	0.8
common_voice_ca_31132759.wav	0.09090909090909091	1.1015	0.8
upc_ca_ona_100094.wav	0.2	1.1022	0.8
common_voice_ca_30882479.wav	0.42857142857142855	1.0541	0.8
common_voice_ca_30935636.wav	0.3157894736842105	1.0796	0.8
common_voice_ca_31056644.wav	1.0	1.0817	0.8
common_voice_ca_19503277.wav	1.0	1.0760	0.8
common_voice_ca_30816592.wav	0.0	1.1600	0.8
upc_ca_ona_100099.wav	0.08108108108108109	1.0622	0.8
upc_ca_ona_100073.wav	0.0967741935483871	1.1363	0.8
upc_ca_ona_100089.wav	0.03571428571428571	1.0808	0.8
common_voice_ca_31089514.wav	1.5714285714285714	1.1078	0.8
upc_ca_pau_101002.wav	0.25	1.1887	0.8
common_voice_ca_31325506.wav	0.08333333333333333	1.1328	0.8
common_voice_ca_31719365.wav	0.4	1.0991	0.8
upc_ca_ona_100081.wav	0.04	1.0667	0.8
common_voice_ca_30886880.wav	0.16666666666666666	1.0947	0.8
upc_ca_ona_100004.wav	0.0	1.1079	0.8
common_voice_ca_31402794.wav	0.13636363636363635	1.0555	0.8
common_voice_ca_31222392.wav	0.0	1.0414	0.8
upc_ca_pau_101100.wav	0.13157894736842105	1.1700	0.8
upc_ca_pau_101001.wav	0.0	1.2096	0.8
upc_ca_ona_100035.wav	0.0625	1.0794	0.8
upc_ca_pau_101085.wav	1.0	1.2259	0.8
common_voice_ca_31340621.wav	0.7272727272727273	1.0482	0.8
upc_ca_ona_100075.wav	0.0	1.0638	0.8
common_voice_ca_30976359.wav	0.0	1.0478	0.8
common_voice_ca_31135103.wav	0.5	1.0895	0.8
upc_ca_ona_100003.wav	0.03225806451612903	1.0704	0.8
common_voice_ca_31507051.wav	0.8888888888888888	1.1612	0.8
upc_ca_ona_100104.wav	0.08695652173913043	1.0543	0.8
upc_ca_ona_100063.wav	0.0	1.1103	0.8
upc_ca_pau_101009.wav	0.5217391304347826	1.2159	0.8
upc_ca_ona_100001.wav	0.07894736842105263	1.0729	0.8
upc_ca_pau_101064.wav	0.4	1.1657	0.8
common_voice_ca_31420992.wav	0.06666666666666667	1.0536	0.8
common_voice_ca_30798361.wav	0.5	1.0964	0.8
common_voice_ca_30858097.wav	0.7142857142857143	1.0484	0.8
