Filename	WER	PESQ	SNR	Difficulty
upc_ca_ona_100064.wav	0.22580645161290322	1.0665	0	hard
upc_ca_ona_100044.wav	0.0	1.0676	0	hard
upc_ca_ona_100097.wav	0.2608695652173913	1.0817	0	hard
upc_ca_pau_101084.wav	0.21739130434782608	1.0716	0	hard
upc_ca_pau_101062.wav	0.2962962962962963	1.0752	0	hard
common_voice_ca_31340504.wav	0.6	1.0631	0	hard
common_voice_ca_31497154.wav	0.7142857142857143	1.0655	0	hard
common_voice_ca_30828394.wav	0.5789473684210527	1.0675	0	hard
common_voice_ca_19911316.wav	0.3	1.0721	0	hard
upc_ca_ona_100014.wav	0.1935483870967742	1.0677	0	hard
upc_ca_ona_100098.wav	0.17073170731707318	1.0735	0	hard
upc_ca_pau_101000.wav	0.14285714285714285	1.0734	0	hard
upc_ca_ona_100067.wav	0.15384615384615385	1.0616	0	hard
upc_ca_pau_101066.wav	0.3793103448275862	1.066	0	hard
upc_ca_ona_100051.wav	0.13333333333333333	1.061	0	hard
upc_ca_ona_100065.wav	0.23529411764705882	1.0684	0	hard
upc_ca_ona_100057.wav	0.043478260869565216	1.0625	0	hard
common_voice_ca_31814500.wav	0.5555555555555556	1.0562	0	hard
common_voice_ca_20502079.wav	0.0	1.047	0	hard
common_voice_ca_30763773.wav	0.6363636363636364	1.0772	0	hard
upc_ca_ona_100053.wav	0.10344827586206896	1.0717	0	hard
common_voice_ca_31132759.wav	0.9090909090909091	1.0732	0	hard
upc_ca_ona_100094.wav	0.3	1.062	0	hard
common_voice_ca_30882479.wav	0.7142857142857143	1.0546	0	hard
common_voice_ca_30935636.wav	0.42105263157894735	1.072	0	hard
common_voice_ca_31056644.wav	0.5	1.0501	0	hard
common_voice_ca_19503277.wav	0.8	1.2408	0	hard
common_voice_ca_30816592.wav	0.0	1.0686	0	hard
upc_ca_ona_100099.wav	0.16216216216216217	1.0751	0	hard
upc_ca_ona_100073.wav	0.0	1.0717	0	hard
upc_ca_ona_100089.wav	0.0	1.0761	0	hard
common_voice_ca_31089514.wav	0.8571428571428571	1.0584	0	hard
upc_ca_pau_101002.wav	0.20833333333333334	1.0712	0	hard
common_voice_ca_31325506.wav	0.16666666666666666	1.0482	0	hard
common_voice_ca_31719365.wav	0.3	1.0922	0	hard
upc_ca_ona_100081.wav	0.16	1.0817	0	hard
common_voice_ca_30886880.wav	0.8333333333333334	1.043	0	hard
upc_ca_ona_100004.wav	0.0967741935483871	1.0858	0	hard
common_voice_ca_31402794.wav	0.2727272727272727	1.1106	0	hard
common_voice_ca_31222392.wav	0.4	1.0739	0	hard
upc_ca_pau_101100.wav	0.15789473684210525	1.0689	0	hard
upc_ca_pau_101001.wav	0.25	1.0601	0	hard
upc_ca_ona_100035.wav	0.09375	1.0758	0	hard
upc_ca_pau_101085.wav	1.0	1.0769	0	hard
common_voice_ca_31340621.wav	1.0	1.0586	0	hard
upc_ca_ona_100075.wav	0.05	1.083	0	hard
common_voice_ca_30976359.wav	0.07692307692307693	1.0859	0	hard
common_voice_ca_31135103.wav	0.1875	1.0575	0	hard
upc_ca_ona_100003.wav	0.06451612903225806	1.081	0	hard
common_voice_ca_31507051.wav	1.0	1.1049	0	hard
upc_ca_ona_100104.wav	0.34782608695652173	1.0764	0	hard
upc_ca_ona_100063.wav	0.0	1.0626	0	hard
upc_ca_pau_101009.wav	0.5652173913043478	1.064	0	hard
upc_ca_ona_100001.wav	0.15789473684210525	1.0638	0	hard
upc_ca_pau_101064.wav	0.2	1.0721	0	hard
common_voice_ca_31420992.wav	0.3333333333333333	1.0585	0	hard
common_voice_ca_30798361.wav	0.0	1.0419	0	hard
common_voice_ca_30858097.wav	0.7142857142857143	1.0842	0	hard
upc_ca_ona_100037.wav	0.10344827586206896	1.0612	0	hard
upc_ca_ona_100010.wav	0.0	1.0499	0	hard
upc_ca_pau_101030.wav	0.2	1.0749	0	hard
upc_ca_pau_101103.wav	0.2	1.0638	0	hard
common_voice_ca_31083168.wav	0.375	1.0495	0	hard
upc_ca_ona_100030.wav	0.24	1.0775	0	hard
common_voice_ca_30828399.wav	0.6	1.0807	0	hard
common_voice_ca_30871150.wav	0.375	1.0326	0	hard
upc_ca_ona_100082.wav	0.3611111111111111	1.0715	0	hard
common_voice_ca_28791267.wav	0.9	1.0847	0	hard
upc_ca_pau_101048.wav	0.06451612903225806	1.0858	0	hard
common_voice_ca_31811352.wav	0.5384615384615384	1.0698	0	hard
upc_ca_pau_101039.wav	0.07692307692307693	1.069	0	hard
common_voice_ca_20227727.wav	0.2857142857142857	1.0679	0	hard
common_voice_ca_31721010.wav	0.75	1.0623	0	hard
upc_ca_ona_100074.wav	0.25	1.0721	0	hard
upc_ca_ona_100028.wav	0.07317073170731707	1.0846	0	hard
upc_ca_ona_100059.wav	0.14634146341463414	1.0736	0	hard
common_voice_ca_31074096.wav	0.0	1.0832	0	hard
upc_ca_ona_100068.wav	0.07142857142857142	1.0595	0	hard
upc_ca_ona_100102.wav	0.3333333333333333	1.0762	0	hard
upc_ca_ona_100092.wav	0.0	1.0667	0	hard
common_voice_ca_30816683.wav	0.2	1.0742	0	hard
upc_ca_pau_101006.wav	0.1	1.0743	0	hard
upc_ca_pau_101072.wav	0.20689655172413793	1.0779	0	hard
upc_ca_pau_101012.wav	0.07692307692307693	1.072	0	hard
common_voice_ca_31173901.wav	1.0	1.042	0	hard
upc_ca_pau_101073.wav	0.22580645161290322	1.0844	0	hard
upc_ca_ona_100043.wav	0.14705882352941177	1.0606	0	hard
common_voice_ca_31168100.wav	0.18181818181818182	1.0791	0	hard
common_voice_ca_31792897.wav	0.6	1.0936	0	hard
common_voice_ca_30858248.wav	1.0	1.0681	0	hard
upc_ca_ona_100049.wav	0.18518518518518517	1.0662	0	hard
common_voice_ca_31056631.wav	0.42857142857142855	1.0664	0	hard
common_voice_ca_30957984.wav	0.0	1.0463	0	hard
upc_ca_pau_101021.wav	0.3870967741935484	1.0671	0	hard
upc_ca_ona_100066.wav	0.03571428571428571	1.0784	0	hard
common_voice_ca_31149065.wav	0.4	1.0645	0	hard
common_voice_ca_20325542.wav	1.0	1.0653	0	hard
common_voice_ca_30957086.wav	0.3076923076923077	1.0792	0	hard
common_voice_ca_31340503.wav	0.16666666666666666	1.0808	0	hard
upc_ca_pau_101007.wav	0.13333333333333333	1.068	0	hard
common_voice_ca_19937250.wav	0.5	1.0719	0	hard
common_voice_ca_30783842.wav	0.5555555555555556	1.0739	0	hard
upc_ca_ona_100061.wav	0.09375	1.0682	0	hard
common_voice_ca_31261336.wav	0.2	1.0563	0	hard
common_voice_ca_31325473.wav	0.8	1.051	0	hard
common_voice_ca_18489699.wav	0.0	1.0679	0	hard
upc_ca_pau_101080.wav	0.058823529411764705	1.0805	0	hard
upc_ca_ona_100036.wav	0.3888888888888889	1.0628	0	hard
upc_ca_pau_101019.wav	0.2222222222222222	1.0724	0	hard
common_voice_ca_31325807.wav	1.0	1.0776	0	hard
common_voice_ca_31351008.wav	0.14285714285714285	1.0763	0	hard
upc_ca_ona_100079.wav	0.08695652173913043	1.0679	0	hard
upc_ca_pau_101008.wav	0.3684210526315789	1.0734	0	hard
upc_ca_ona_100084.wav	0.08695652173913043	1.0724	0	hard
upc_ca_ona_100024.wav	0.043478260869565216	1.0659	0	hard
common_voice_ca_31121143.wav	0.2857142857142857	1.0535	0	hard
common_voice_ca_31292778.wav	0.8666666666666667	1.0789	0	hard
upc_ca_ona_100085.wav	0.3409090909090909	1.0878	0	hard
common_voice_ca_31391614.wav	1.0	1.0437	0	hard
common_voice_ca_31337809.wav	0.0	1.0691	0	hard
common_voice_ca_31339338.wav	0.21428571428571427	1.0426	0	hard
common_voice_ca_31340683.wav	0.6666666666666666	1.0553	0	hard
common_voice_ca_31760199.wav	0.375	1.0822	0	hard
