Filename	WER	PESQ	shift
common_voice_ca_31378986.wav	1.5	2.3005	1
common_voice_ca_31340819.wav	1.75	3.1634	1
upc_ca_pau_101129.wav	0.9583333333333334	3.6881	1
upc_ca_pau_101059.wav	0.925	1.5617	1
common_voice_ca_31169713.wav	1.9090909090909092	1.3362	1
common_voice_ca_30791849.wav	2.2	1.3303	1
common_voice_ca_31083166.wav	2.0	1.4936	1
common_voice_ca_31792858.wav	2.1	1	1
upc_ca_pau_101070.wav	1.1578947368421053	1.6959	1
common_voice_ca_31148020.wav	1.6923076923076923	2.1137	1
upc_ca_pau_101022.wav	0.9487179487179487	1.5174	1
common_voice_ca_31480904.wav	1.5714285714285714	1.1789	1
upc_ca_ona_100029.wav	0.9310344827586207	2.4425	1
common_voice_ca_30957869.wav	1.5	1.1898	1
upc_ca_ona_100072.wav	1.0	1.5892	1
common_voice_ca_31063184.wav	2.0	1.1667	1
common_voice_ca_31361137.wav	2.2	1.0417	1
common_voice_ca_31147959.wav	2.75	1.1644	1
common_voice_ca_20170672.wav	1.9090909090909092	2.2196	1
common_voice_ca_31486252.wav	1.9090909090909092	1.1447	1
upc_ca_pau_101026.wav	0.9642857142857143	3.2355	1
common_voice_ca_31295592.wav	5.5	1	1
upc_ca_pau_101092.wav	1.0	1.7845	1
upc_ca_pau_101086.wav	1.375	2.0476	1
common_voice_ca_31365503.wav	1.6923076923076923	1.3858	1
upc_ca_pau_101057.wav	1.0	1.2083	1
common_voice_ca_31464803.wav	3.142857142857143	1.0748	1
upc_ca_pau_101025.wav	1.5714285714285714	1.5706	1
common_voice_ca_31798277.wav	2.3333333333333335	1.4221	1
upc_ca_ona_100002.wav	0.9583333333333334	2.1549	1
common_voice_ca_31363197.wav	1.3333333333333333	1.3419	1
upc_ca_pau_101083.wav	0.9642857142857143	2.1265	1
common_voice_ca_31417564.wav	1.9090909090909092	1.3071	1
upc_ca_pau_101003.wav	0.9333333333333333	1.0794	1
common_voice_ca_31121147.wav	2.1	1.8797	1
upc_ca_ona_100048.wav	0.9032258064516129	1.4914	1
upc_ca_pau_101068.wav	1.5714285714285714	2.4531	1
upc_ca_ona_100015.wav	0.9	1.3899	1
common_voice_ca_30886881.wav	1.25	2.9601	1
upc_ca_ona_100105.wav	0.9642857142857143	2.8638	1
common_voice_ca_31337800.wav	1.5714285714285714	1.1431	1
common_voice_ca_20325543.wav	1.75	1.3112	1
upc_ca_pau_101013.wav	0.925	1.0641	1
upc_ca_pau_101032.wav	1.8333333333333333	1.5954	1
upc_ca_pau_101028.wav	0.9	1.0673	1
common_voice_ca_30759190.wav	1.9090909090909092	1.4413	1
common_voice_ca_31434398.wav	2.2	2.7634	1
common_voice_ca_30778960.wav	2.857142857142857	1.3099	1
upc_ca_ona_100038.wav	0.9696969696969697	1.0639	1
upc_ca_ona_100045.wav	4.2	1.0535	1
common_voice_ca_31246492.wav	2.3333333333333335	2.4195	1
common_voice_ca_31295233.wav	1.1666666666666667	1.1577	1
common_voice_ca_31320906.wav	1.5384615384615385	2.4640	1
common_voice_ca_31107626.wav	2.4444444444444446	1.0427	1
common_voice_ca_31239888.wav	1.6153846153846154	2.1603	1
upc_ca_pau_101010.wav	5.5	1.0496	1
common_voice_ca_31376532.wav	1.1111111111111112	1.3038	1
common_voice_ca_31811566.wav	1.9090909090909092	1.2308	1
upc_ca_ona_100078.wav	0.96875	2.2457	1
upc_ca_ona_100055.wav	1.0	3.4159	1
common_voice_ca_31373745.wav	1.4	3.1254	1
common_voice_ca_30816585.wav	1.0476190476190477	2.6055	1
common_voice_ca_31296815.wav	3.0	1.0390	1
common_voice_ca_31302775.wav	1.9090909090909092	2.4018	1
common_voice_ca_31414645.wav	1.75	2.1339	1
upc_ca_pau_101044.wav	1.0476190476190477	1.3574	1
common_voice_ca_31696838.wav	3.0	1.0464	1
common_voice_ca_31811117.wav	2.3333333333333335	1.9975	1
upc_ca_pau_101090.wav	1.1578947368421053	3.0441	1
upc_ca_ona_100077.wav	1.2941176470588236	1.3833	1
upc_ca_ona_100071.wav	1.2666666666666666	1.6173	1
common_voice_ca_31345769.wav	3.0	1	1
common_voice_ca_31326681.wav	2.3333333333333335	1.0425	1
upc_ca_ona_100034.wav	2.625	1.0353	1
upc_ca_pau_101046.wav	0.9642857142857143	3.5636	1
upc_ca_ona_100069.wav	0.9230769230769231	1.0713	1
upc_ca_ona_100106.wav	1.0	1.3231	1
common_voice_ca_31345505.wav	2.4444444444444446	1.0323	1
common_voice_ca_31503560.wav	2.0	1.0341	1
upc_ca_ona_100062.wav	1.0	1.8487	1
upc_ca_ona_100008.wav	1.1666666666666667	1.0763	1
upc_ca_pau_101051.wav	1.6153846153846154	1.8181	1
common_voice_ca_31173900.wav	1.8333333333333333	1.5283	1
upc_ca_ona_100025.wav	1.5714285714285714	1.4615	1
common_voice_ca_31167999.wav	1.6153846153846154	1.7758	1
upc_ca_pau_101078.wav	3.6666666666666665	3.2627	1
common_voice_ca_31390571.wav	1.4	1.4060	1
upc_ca_pau_101106.wav	1.0	3.2676	1
upc_ca_pau_101075.wav	1.05	3.1093	1
common_voice_ca_17852479.wav	1.9090909090909092	1.2428	1
common_voice_ca_27232411.wav	1.5	1.3789	1
upc_ca_ona_100087.wav	0.9333333333333333	1.2081	1
common_voice_ca_31376805.wav	2.4444444444444446	1.0245	1
common_voice_ca_31074124.wav	3.5	1.0427	1
upc_ca_pau_101061.wav	0.9393939393939394	1.2375	1
upc_ca_pau_101049.wav	0.9615384615384616	2.4005	1
common_voice_ca_31089515.wav	1.5	1.2682	1
common_voice_ca_31149064.wav	3.142857142857143	1.0365	1
upc_ca_ona_100107.wav	1.8333333333333333	1.1069	1
common_voice_ca_30746873.wav	1.6923076923076923	3.3983	1
common_voice_ca_31135093.wav	1.5714285714285714	1.6171	1
common_voice_ca_31078509.wav	1.9090909090909092	1.1658	1
upc_ca_pau_101037.wav	0.9642857142857143	2.0499	1
upc_ca_ona_100100.wav	0.8947368421052632	1.4181	1
upc_ca_ona_100056.wav	0.8723404255319149	1.1130	1
upc_ca_pau_101098.wav	0.875	1.6853	1
common_voice_ca_27293083.wav	2.2222222222222223	1.0326	1
upc_ca_pau_101089.wav	0.9642857142857143	3.6295	1
common_voice_ca_31132763.wav	1.6153846153846154	1.2166	1
common_voice_ca_31277562.wav	4.2	1	1
upc_ca_ona_100012.wav	1.4615384615384615	1.8762	1
upc_ca_ona_100021.wav	0.9354838709677419	1.2447	1
common_voice_ca_19937262.wav	2.3333333333333335	1	1
upc_ca_pau_101045.wav	2.3333333333333335	1.0517	1
upc_ca_pau_101099.wav	0.9444444444444444	2.9207	1
upc_ca_pau_101053.wav	0.9655172413793104	3.5110	1
upc_ca_pau_101036.wav	1.2222222222222223	2.0290	1
common_voice_ca_31085493.wav	4.2	1.2179	1
upc_ca_ona_100019.wav	0.9722222222222222	1.0791	1
upc_ca_pau_101079.wav	0.9347826086956522	3.6337	1
common_voice_ca_31798275.wav	2.1	1.2879	1
upc_ca_ona_100050.wav	0.9512195121951219	1.2489	1
common_voice_ca_31457791.wav	1.4	2.5052	1
common_voice_ca_31246494.wav	3.5	1	1
upc_ca_pau_101020.wav	1.0	2.6368	1
common_voice_ca_31481035.wav	1.4666666666666666	1.1659	1
upc_ca_pau_101077.wav	1.2941176470588236	2.5136	1
upc_ca_ona_100103.wav	1.0	1.6128	1
upc_ca_ona_100076.wav	1.6153846153846154	1.8098	1
upc_ca_ona_100033.wav	1.4285714285714286	1.1491	1
common_voice_ca_31241498.wav	1.75	1.8529	1
common_voice_ca_19928548.wav	1.5	1.9933	1
upc_ca_pau_101004.wav	1.0	2.0116	1
common_voice_ca_31222391.wav	1.6923076923076923	1.5360	1
common_voice_ca_30855397.wav	1.5714285714285714	2.0357	1
common_voice_ca_31261312.wav	2.625	1.0428	1
upc_ca_pau_101094.wav	2.2	1.7106	1
