Filename	WER	PESQ	shift
common_voice_ca_31378986.wav	0.07142857142857142	1.0704	1.2
common_voice_ca_31340819.wav	0.08333333333333333	1.0832	1.2
upc_ca_pau_101129.wav	0.08333333333333333	1.1593	1.2
upc_ca_pau_101059.wav	0.1	1.1987	1.2
common_voice_ca_31169713.wav	0.6363636363636364	1.0397	1.2
common_voice_ca_30791849.wav	0.1	1.1230	1.2
common_voice_ca_31083166.wav	0.0	1.1687	1.2
common_voice_ca_31792858.wav	0.5	1.0448	1.2
upc_ca_pau_101070.wav	0.0	1.2495	1.2
common_voice_ca_31148020.wav	0.0	1.0654	1.2
upc_ca_pau_101022.wav	0.1282051282051282	1.1864	1.2
common_voice_ca_31480904.wav	0.2857142857142857	1.0735	1.2
upc_ca_ona_100029.wav	0.0	1.0444	1.2
common_voice_ca_30957869.wav	0.5714285714285714	1.0654	1.2
upc_ca_ona_100072.wav	0.0	1.0615	1.2
common_voice_ca_31063184.wav	0.0	1.1414	1.2
common_voice_ca_31361137.wav	0.0	1.0603	1.2
common_voice_ca_31147959.wav	0.0	1.2085	1.2
common_voice_ca_20170672.wav	0.36363636363636365	1.2043	1.2
common_voice_ca_31486252.wav	0.09090909090909091	1.0589	1.2
upc_ca_pau_101026.wav	0.14285714285714285	1.2198	1.2
common_voice_ca_31295592.wav	0.25	1.1406	1.2
upc_ca_pau_101092.wav	0.14285714285714285	1.2791	1.2
upc_ca_pau_101086.wav	0.0625	1.2503	1.2
common_voice_ca_31365503.wav	0.0	1.1401	1.2
upc_ca_pau_101057.wav	0.0	1.2932	1.2
common_voice_ca_31464803.wav	0.8571428571428571	1.0707	1.2
upc_ca_pau_101025.wav	0.0	1.2915	1.2
common_voice_ca_31798277.wav	0.1111111111111111	1.0669	1.2
upc_ca_ona_100002.wav	0.0	1.0693	1.2
common_voice_ca_31363197.wav	0.06666666666666667	1.0942	1.2
upc_ca_pau_101083.wav	0.03571428571428571	1.2105	1.2
common_voice_ca_31417564.wav	0.8181818181818182	1.1362	1.2
upc_ca_pau_101003.wav	0.06666666666666667	1.1628	1.2
common_voice_ca_31121147.wav	0.2	1.1207	1.2
upc_ca_ona_100048.wav	0.03225806451612903	1.0535	1.2
upc_ca_pau_101068.wav	0.0	1.2924	1.2
upc_ca_ona_100015.wav	0.0	1.0724	1.2
common_voice_ca_30886881.wav	0.0	1.0732	1.2
upc_ca_ona_100105.wav	0.07142857142857142	1.0730	1.2
common_voice_ca_31337800.wav	0.42857142857142855	1.0955	1.2
common_voice_ca_20325543.wav	0.16666666666666666	1.1120	1.2
upc_ca_pau_101013.wav	0.075	1.2224	1.2
upc_ca_pau_101032.wav	0.08333333333333333	1.4597	1.2
upc_ca_pau_101028.wav	0.0	1.2240	1.2
common_voice_ca_30759190.wav	0.2727272727272727	1.0594	1.2
common_voice_ca_31434398.wav	0.3	1.1062	1.2
common_voice_ca_30778960.wav	1.0	1.1309	1.2
upc_ca_ona_100038.wav	0.06060606060606061	1.0742	1.2
upc_ca_ona_100045.wav	0.0	1.0569	1.2
common_voice_ca_31246492.wav	0.2222222222222222	1.0661	1.2
common_voice_ca_31295233.wav	0.05555555555555555	1.0380	1.2
common_voice_ca_31320906.wav	0.5384615384615384	1.0469	1.2
common_voice_ca_31107626.wav	0.3333333333333333	1.0812	1.2
common_voice_ca_31239888.wav	0.0	1.0609	1.2
upc_ca_pau_101010.wav	0.0	1.4725	1.2
common_voice_ca_31376532.wav	0.1111111111111111	1.0887	1.2
common_voice_ca_31811566.wav	0.09090909090909091	1.0256	1.2
upc_ca_ona_100078.wav	0.25	1.0670	1.2
upc_ca_ona_100055.wav	0.2608695652173913	1.0876	1.2
common_voice_ca_31373745.wav	0.13333333333333333	1.1141	1.2
common_voice_ca_30816585.wav	0.047619047619047616	1.0405	1.2
common_voice_ca_31296815.wav	0.2857142857142857	1.1163	1.2
common_voice_ca_31302775.wav	0.2727272727272727	1.1650	1.2
common_voice_ca_31414645.wav	0.0	1.1628	1.2
upc_ca_pau_101044.wav	0.047619047619047616	1.2971	1.2
common_voice_ca_31696838.wav	0.2857142857142857	1.0602	1.2
common_voice_ca_31811117.wav	0.0	1.1015	1.2
upc_ca_pau_101090.wav	0.05263157894736842	1.1853	1.2
upc_ca_ona_100077.wav	0.058823529411764705	1.1266	1.2
upc_ca_ona_100071.wav	0.0	1.0562	1.2
common_voice_ca_31345769.wav	0.42857142857142855	1.0339	1.2
common_voice_ca_31326681.wav	0.2222222222222222	1.1345	1.2
upc_ca_ona_100034.wav	0.0	1.1122	1.2
upc_ca_pau_101046.wav	0.0	1.2132	1.2
upc_ca_ona_100069.wav	0.0	1.0674	1.2
upc_ca_ona_100106.wav	0.0	1.0510	1.2
common_voice_ca_31345505.wav	0.7777777777777778	1.0441	1.2
common_voice_ca_31503560.wav	0.0	1.0639	1.2
upc_ca_ona_100062.wav	0.0	1.0527	1.2
upc_ca_ona_100008.wav	0.16666666666666666	1.1053	1.2
upc_ca_pau_101051.wav	0.15384615384615385	1.4197	1.2
common_voice_ca_31173900.wav	0.25	1.1029	1.2
upc_ca_ona_100025.wav	0.14285714285714285	1.1030	1.2
common_voice_ca_31167999.wav	0.0	1.0723	1.2
upc_ca_pau_101078.wav	0.0	1.2565	1.2
common_voice_ca_31390571.wav	0.0	1.0311	1.2
upc_ca_pau_101106.wav	0.0	1.1939	1.2
upc_ca_pau_101075.wav	0.15	1.2127	1.2
common_voice_ca_17852479.wav	1.0	1.0369	1.2
common_voice_ca_27232411.wav	0.14285714285714285	1.0615	1.2
upc_ca_ona_100087.wav	0.0	1.0627	1.2
common_voice_ca_31376805.wav	0.4444444444444444	1.0723	1.2
common_voice_ca_31074124.wav	0.16666666666666666	1.0802	1.2
upc_ca_pau_101061.wav	0.0	1.1524	1.2
upc_ca_pau_101049.wav	0.07692307692307693	1.2069	1.2
common_voice_ca_31089515.wav	0.0	1.1697	1.2
common_voice_ca_31149064.wav	0.14285714285714285	1.0335	1.2
upc_ca_ona_100107.wav	0.0	1.0586	1.2
common_voice_ca_30746873.wav	0.6153846153846154	1.0878	1.2
common_voice_ca_31135093.wav	0.21428571428571427	1.0931	1.2
common_voice_ca_31078509.wav	0.5454545454545454	1.0648	1.2
upc_ca_pau_101037.wav	0.07142857142857142	1.2171	1.2
upc_ca_ona_100100.wav	0.02631578947368421	1.0496	1.2
upc_ca_ona_100056.wav	0.06382978723404255	1.0538	1.2
upc_ca_pau_101098.wav	0.075	1.1828	1.2
common_voice_ca_27293083.wav	0.0	1.0523	1.2
upc_ca_pau_101089.wav	0.07142857142857142	1.2291	1.2
common_voice_ca_31132763.wav	0.38461538461538464	1.0963	1.2
common_voice_ca_31277562.wav	0.4	1.0288	1.2
upc_ca_ona_100012.wav	0.0	1.0529	1.2
upc_ca_ona_100021.wav	0.06451612903225806	1.1005	1.2
common_voice_ca_19937262.wav	0.0	1.0553	1.2
upc_ca_pau_101045.wav	0.1111111111111111	1.1950	1.2
upc_ca_pau_101099.wav	0.08333333333333333	1.2054	1.2
upc_ca_pau_101053.wav	0.0	1.2600	1.2
upc_ca_pau_101036.wav	0.0	1.2178	1.2
common_voice_ca_31085493.wav	0.0	1.0812	1.2
upc_ca_ona_100019.wav	0.08333333333333333	1.0625	1.2
upc_ca_pau_101079.wav	0.06521739130434782	1.1731	1.2
common_voice_ca_31798275.wav	0.1	1.0607	1.2
upc_ca_ona_100050.wav	0.04878048780487805	1.0503	1.2
common_voice_ca_31457791.wav	0.06666666666666667	1.1276	1.2
common_voice_ca_31246494.wav	0.5	1.0701	1.2
upc_ca_pau_101020.wav	0.0	1.1912	1.2
common_voice_ca_31481035.wav	0.0	1.0511	1.2
upc_ca_pau_101077.wav	0.0	1.2691	1.2
upc_ca_ona_100103.wav	0.0	1.0455	1.2
upc_ca_ona_100076.wav	0.07692307692307693	1.0890	1.2
upc_ca_ona_100033.wav	0.14285714285714285	1.0753	1.2
common_voice_ca_31241498.wav	0.0	1.1294	1.2
common_voice_ca_19928548.wav	0.07142857142857142	1.0361	1.2
upc_ca_pau_101004.wav	0.0967741935483871	1.1951	1.2
common_voice_ca_31222391.wav	0.07692307692307693	1.0507	1.2
common_voice_ca_30855397.wav	0.5	1.0685	1.2
common_voice_ca_31261312.wav	0.375	1.0682	1.2
upc_ca_pau_101094.wav	0.0	1.2265	1.2
upc_ca_pau_101076.wav	0.21428571428571427	1.2921	1.2
