Filename	WER	PESQ	SNR
common_voice_ca_31378986.wav	0.0	2.6092	0
common_voice_ca_31340819.wav	0.16666666666666666	3.2797	0
upc_ca_pau_101129.wav	0.0	4.2367	0
upc_ca_pau_101059.wav	0.0	4.2511	0
common_voice_ca_31169713.wav	0.09090909090909091	2.7819	0
common_voice_ca_30791849.wav	0.0	3.0158	0
common_voice_ca_31083166.wav	0.0	2.8446	0
common_voice_ca_31792858.wav	0.1	2.8839	0
upc_ca_pau_101070.wav	0.0	4.0496	0
common_voice_ca_31148020.wav	0.0	3.6652	0
upc_ca_pau_101022.wav	0.0	4.1441	0
common_voice_ca_31480904.wav	0.07142857142857142	2.7850	0
upc_ca_ona_100029.wav	0.0	3.7846	0
common_voice_ca_30957869.wav	0.35714285714285715	3.0584	0
upc_ca_ona_100072.wav	0.0	3.6779	0
common_voice_ca_31063184.wav	0.0	3.1943	0
common_voice_ca_31361137.wav	0.2	2.1644	0
common_voice_ca_31147959.wav	0.0	1.7303	0
common_voice_ca_20170672.wav	0.09090909090909091	3.2888	0
common_voice_ca_31486252.wav	0.0	2.6162	0
upc_ca_pau_101026.wav	0.0	3.7395	0
common_voice_ca_31295592.wav	0.0	3.3272	0
upc_ca_pau_101092.wav	0.0	3.8548	0
upc_ca_pau_101086.wav	0.0	4.0525	0
common_voice_ca_31365503.wav	0.0	2.9735	0
upc_ca_pau_101057.wav	0.0	3.7832	0
common_voice_ca_31464803.wav	0.2857142857142857	3.2589	0
upc_ca_pau_101025.wav	0.0	4.0899	0
common_voice_ca_31798277.wav	0.0	3.6188	0
upc_ca_ona_100002.wav	0.041666666666666664	3.8591	0
common_voice_ca_31363197.wav	0.06666666666666667	3.6858	0
upc_ca_pau_101083.wav	0.0	3.7276	0
common_voice_ca_31417564.wav	0.09090909090909091	3.4174	0
upc_ca_pau_101003.wav	0.0	3.9261	0
common_voice_ca_31121147.wav	0.0	1.7504	0
upc_ca_ona_100048.wav	0.0	3.9921	0
upc_ca_pau_101068.wav	0.0	3.4932	0
upc_ca_ona_100015.wav	0.0	3.8213	0
common_voice_ca_30886881.wav	0.0625	3.1258	0
upc_ca_ona_100105.wav	0.0	3.8883	0
common_voice_ca_31337800.wav	0.07142857142857142	3.1986	0
common_voice_ca_20325543.wav	0.0	1.5775	0
upc_ca_pau_101013.wav	0.0	4.1271	0
upc_ca_pau_101032.wav	0.0	2.9452	0
upc_ca_pau_101028.wav	0.0	4.2939	0
common_voice_ca_30759190.wav	0.0	2.6284	0
common_voice_ca_31434398.wav	0.2	3.8360	0
common_voice_ca_30778960.wav	0.0	2.8598	0
upc_ca_ona_100038.wav	0.030303030303030304	4.1181	0
upc_ca_ona_100045.wav	0.0	4.1399	0
common_voice_ca_31246492.wav	0.0	3.0734	0
common_voice_ca_31295233.wav	0.0	4.1171	0
common_voice_ca_31320906.wav	0.3076923076923077	2.5824	0
common_voice_ca_31107626.wav	0.0	2.4174	0
common_voice_ca_31239888.wav	0.0	3.3774	0
upc_ca_pau_101010.wav	0.0	3.1587	0
