Filename	WER	PESQ	SNR	Difficulty
common_voice_ca_31378986.wav	0.07142857142857142	1.1485	10	hard
common_voice_ca_31340819.wav	0.16666666666666666	1.3737	10	hard
upc_ca_pau_101129.wav	0.125	1.2092	10	hard
upc_ca_pau_101059.wav	0.075	1.3263	10	hard
common_voice_ca_31169713.wav	0.45454545454545453	1.2487	10	hard
common_voice_ca_30791849.wav	0.1	1.3294	10	hard
common_voice_ca_31083166.wav	0.0	1.103	10	hard
common_voice_ca_31792858.wav	0.5	1.4103	10	hard
upc_ca_pau_101070.wav	0.0	1.2505	10	hard
common_voice_ca_31148020.wav	0.07692307692307693	1.1286	10	hard
upc_ca_pau_101022.wav	0.07692307692307693	1.2258	10	hard
common_voice_ca_31480904.wav	0.35714285714285715	1.1527	10	hard
upc_ca_ona_100029.wav	0.10344827586206896	1.2891	10	hard
common_voice_ca_30957869.wav	0.6428571428571429	1.1498	10	hard
upc_ca_ona_100072.wav	0.0	1.3124	10	hard
common_voice_ca_31063184.wav	0.09090909090909091	1.1312	10	hard
common_voice_ca_31361137.wav	0.2	1.1289	10	hard
common_voice_ca_31147959.wav	0.125	1.0655	10	hard
common_voice_ca_20170672.wav	0.2727272727272727	1.4826	10	hard
common_voice_ca_31486252.wav	0.2727272727272727	1.0966	10	hard
upc_ca_pau_101026.wav	0.07142857142857142	1.2464	10	hard
common_voice_ca_31295592.wav	0.25	1.1712	10	hard
upc_ca_pau_101092.wav	0.0	1.2307	10	hard
upc_ca_pau_101086.wav	0.0	1.2113	10	hard
common_voice_ca_31365503.wav	0.0	1.2296	10	hard
upc_ca_pau_101057.wav	0.043478260869565216	1.234	10	hard
common_voice_ca_31464803.wav	0.7142857142857143	1.4491	10	hard
upc_ca_pau_101025.wav	0.21428571428571427	1.2516	10	hard
common_voice_ca_31798277.wav	0.0	1.2299	10	hard
upc_ca_ona_100002.wav	0.041666666666666664	1.3097	10	hard
common_voice_ca_31363197.wav	0.0	1.4264	10	hard
upc_ca_pau_101083.wav	0.03571428571428571	1.2059	10	hard
common_voice_ca_31417564.wav	0.8181818181818182	1.2738	10	hard
upc_ca_pau_101003.wav	0.1	1.3624	10	hard
common_voice_ca_31121147.wav	0.1	1.1038	10	hard
upc_ca_ona_100048.wav	0.0	1.2955	10	hard
upc_ca_pau_101068.wav	0.0	1.1523	10	hard
upc_ca_ona_100015.wav	0.0	1.2284	10	hard
common_voice_ca_30886881.wav	0.1875	1.1674	10	hard
upc_ca_ona_100105.wav	0.10714285714285714	1.2725	10	hard
common_voice_ca_31337800.wav	0.14285714285714285	1.2094	10	hard
common_voice_ca_20325543.wav	0.08333333333333333	1.19	10	hard
upc_ca_pau_101013.wav	0.05	1.2246	10	hard
upc_ca_pau_101032.wav	0.16666666666666666	1.1375	10	hard
upc_ca_pau_101028.wav	0.025	1.2764	10	hard
common_voice_ca_30759190.wav	0.0	1.2725	10	hard
common_voice_ca_31434398.wav	0.1	1.6051	10	hard
common_voice_ca_30778960.wav	0.0	1.5234	10	hard
upc_ca_ona_100038.wav	0.030303030303030304	1.289	10	hard
upc_ca_ona_100045.wav	0.0	1.273	10	hard
common_voice_ca_31246492.wav	0.1111111111111111	1.1286	10	hard
common_voice_ca_31295233.wav	0.05555555555555555	1.211	10	hard
common_voice_ca_31320906.wav	0.3076923076923077	1.2083	10	hard
common_voice_ca_31107626.wav	0.3333333333333333	1.1718	10	hard
common_voice_ca_31239888.wav	0.07692307692307693	1.199	10	hard
upc_ca_pau_101010.wav	0.0	1.2324	10	hard
common_voice_ca_31376532.wav	0.1111111111111111	1.2095	10	hard
common_voice_ca_31811566.wav	0.0	1.1308	10	hard
upc_ca_ona_100078.wav	0.28125	1.2417	10	hard
upc_ca_ona_100055.wav	0.0	1.2138	10	hard
common_voice_ca_31373745.wav	0.2	1.159	10	hard
common_voice_ca_30816585.wav	0.19047619047619047	1.2922	10	hard
common_voice_ca_31296815.wav	0.42857142857142855	1.2661	10	hard
common_voice_ca_31302775.wav	0.2727272727272727	1.0861	10	hard
common_voice_ca_31414645.wav	0.0	1.1633	10	hard
upc_ca_pau_101044.wav	0.047619047619047616	1.2243	10	hard
common_voice_ca_31696838.wav	0.42857142857142855	1.5477	10	hard
common_voice_ca_31811117.wav	0.0	1.1379	10	hard
upc_ca_pau_101090.wav	0.10526315789473684	1.2231	10	hard
upc_ca_ona_100077.wav	0.058823529411764705	1.2387	10	hard
upc_ca_ona_100071.wav	0.2	1.2555	10	hard
common_voice_ca_31345769.wav	0.14285714285714285	1.2798	10	hard
common_voice_ca_31326681.wav	0.1111111111111111	1.1338	10	hard
upc_ca_ona_100034.wav	0.0	1.1592	10	hard
upc_ca_pau_101046.wav	0.0	1.2326	10	hard
upc_ca_ona_100069.wav	0.0	1.2596	10	hard
upc_ca_ona_100106.wav	0.0	1.2562	10	hard
common_voice_ca_31345505.wav	0.5555555555555556	1.2007	10	hard
common_voice_ca_31503560.wav	0.0	1.5152	10	hard
upc_ca_ona_100062.wav	0.0	1.2585	10	hard
upc_ca_ona_100008.wav	0.1111111111111111	1.2304	10	hard
upc_ca_pau_101051.wav	0.23076923076923078	1.1881	10	hard
common_voice_ca_31173900.wav	0.16666666666666666	1.1383	10	hard
upc_ca_ona_100025.wav	0.0	1.1774	10	hard
common_voice_ca_31167999.wav	0.0	1.0832	10	hard
upc_ca_pau_101078.wav	0.0	1.2587	10	hard
common_voice_ca_31390571.wav	0.2	1.3898	10	hard
upc_ca_pau_101106.wav	0.045454545454545456	1.2032	10	hard
upc_ca_pau_101075.wav	0.05	1.271	10	hard
common_voice_ca_17852479.wav	1.0	1.3083	10	hard
common_voice_ca_27232411.wav	0.14285714285714285	1.2559	10	hard
upc_ca_ona_100087.wav	0.0	1.2469	10	hard
common_voice_ca_31376805.wav	0.0	1.3167	10	hard
common_voice_ca_31074124.wav	0.0	1.2317	10	hard
upc_ca_pau_101061.wav	0.15151515151515152	1.2979	10	hard
upc_ca_pau_101049.wav	0.038461538461538464	1.2152	10	hard
common_voice_ca_31089515.wav	0.0	1.267	10	hard
common_voice_ca_31149064.wav	0.14285714285714285	1.1422	10	hard
upc_ca_ona_100107.wav	0.16666666666666666	1.2887	10	hard
common_voice_ca_30746873.wav	0.5384615384615384	1.14	10	hard
common_voice_ca_31135093.wav	0.0	1.2369	10	hard
common_voice_ca_31078509.wav	0.5454545454545454	1.3921	10	hard
upc_ca_pau_101037.wav	0.10714285714285714	1.179	10	hard
upc_ca_ona_100100.wav	0.02631578947368421	1.2299	10	hard
upc_ca_ona_100056.wav	0.02127659574468085	1.2113	10	hard
upc_ca_pau_101098.wav	0.025	1.2847	10	hard
common_voice_ca_27293083.wav	0.2222222222222222	1.1661	10	hard
upc_ca_pau_101089.wav	0.0	1.2221	10	hard
common_voice_ca_31132763.wav	0.3076923076923077	1.183	10	hard
common_voice_ca_31277562.wav	0.4	1.1082	10	hard
upc_ca_ona_100012.wav	0.07692307692307693	1.3228	10	hard
upc_ca_ona_100021.wav	0.0	1.23	10	hard
common_voice_ca_19937262.wav	0.0	1.2664	10	hard
upc_ca_pau_101045.wav	0.1111111111111111	1.2218	10	hard
upc_ca_pau_101099.wav	0.1388888888888889	1.3102	10	hard
upc_ca_pau_101053.wav	0.06896551724137931	1.2746	10	hard
upc_ca_pau_101036.wav	0.05555555555555555	1.1496	10	hard
common_voice_ca_31085493.wav	0.2	1.0865	10	hard
upc_ca_ona_100019.wav	0.0	1.2546	10	hard
upc_ca_pau_101079.wav	0.043478260869565216	1.2266	10	hard
common_voice_ca_31798275.wav	0.1	1.3271	10	hard
upc_ca_ona_100050.wav	0.0	1.2513	10	hard
common_voice_ca_31457791.wav	0.3333333333333333	1.6864	10	hard
common_voice_ca_31246494.wav	0.5	1.2754	10	hard
upc_ca_pau_101020.wav	0.047619047619047616	1.2026	10	hard
common_voice_ca_31481035.wav	0.06666666666666667	1.2368	10	hard
upc_ca_pau_101077.wav	0.0	1.2371	10	hard
upc_ca_ona_100103.wav	0.08695652173913043	1.2567	10	hard
upc_ca_ona_100076.wav	0.0	1.3147	10	hard
upc_ca_ona_100033.wav	0.14285714285714285	1.3102	10	hard
common_voice_ca_31241498.wav	0.0	1.7669	10	hard
common_voice_ca_19928548.wav	0.21428571428571427	1.0913	10	hard
upc_ca_pau_101004.wav	0.16129032258064516	1.3403	10	hard
common_voice_ca_31222391.wav	0.0	1.2564	10	hard
common_voice_ca_30855397.wav	0.42857142857142855	1.1244	10	hard
common_voice_ca_31261312.wav	0.375	1.1424	10	hard
upc_ca_pau_101094.wav	0.0	1.1766	10	hard
upc_ca_pau_101076.wav	0.2857142857142857	1.3126	10	hard
upc_ca_ona_100032.wav	0.0	1.1442	10	hard
upc_ca_pau_101034.wav	0.375	1.152	10	hard
common_voice_ca_31783620.wav	0.7142857142857143	1.2417	10	hard
common_voice_ca_31168000.wav	0.0	1.1716	10	hard
common_voice_ca_18179316.wav	0.8	2.0918	10	hard
upc_ca_pau_101134.wav	0.05263157894736842	1.2899	10	hard
common_voice_ca_31225995.wav	0.5	1.1227	10	hard
common_voice_ca_30768701.wav	1.0	4.2076	10	medium
common_voice_ca_28791268.wav	0.0	1.2911	10	hard
upc_ca_ona_100041.wav	0.0	1.2557	10	hard
common_voice_ca_31471261.wav	0.35714285714285715	1.1682	10	hard
common_voice_ca_19290202.wav	1.0	1.081	10	hard
upc_ca_pau_101082.wav	0.10526315789473684	1.2375	10	hard
upc_ca_pau_101091.wav	0.0	1.2183	10	hard
common_voice_ca_31319263.wav	0.0	1.1544	10	hard
upc_ca_pau_101097.wav	0.08333333333333333	1.2678	10	hard
common_voice_ca_19908846.wav	0.0	1.3573	10	hard
upc_ca_ona_100026.wav	0.07407407407407407	1.2432	10	hard
upc_ca_ona_100091.wav	0.03225806451612903	1.2564	10	hard
common_voice_ca_31342983.wav	0.2857142857142857	1.1322	10	hard
upc_ca_ona_100016.wav	0.0	1.2424	10	hard
common_voice_ca_31085491.wav	0.0	1.0711	10	hard
upc_ca_pau_101056.wav	0.14893617021276595	1.2076	10	hard
common_voice_ca_31434512.wav	0.2727272727272727	1.2332	10	hard
upc_ca_pau_101018.wav	0.041666666666666664	1.1959	10	hard
upc_ca_pau_101054.wav	0.14285714285714285	1.2285	10	hard
upc_ca_pau_101014.wav	0.2857142857142857	1.2226	10	hard
common_voice_ca_31302556.wav	0.0	1.3884	10	hard
common_voice_ca_31750472.wav	0.5	1.2681	10	hard
upc_ca_ona_100064.wav	0.0	1.2645	10	hard
upc_ca_ona_100044.wav	0.0	1.2702	10	hard
upc_ca_ona_100097.wav	0.0	1.3351	10	hard
upc_ca_pau_101084.wav	0.21739130434782608	1.2476	10	hard
upc_ca_pau_101062.wav	0.037037037037037035	1.2479	10	hard
common_voice_ca_31340504.wav	0.0	1.2648	10	hard
common_voice_ca_31497154.wav	0.14285714285714285	1.1928	10	hard
common_voice_ca_30828394.wav	0.15789473684210525	1.2366	10	hard
common_voice_ca_19911316.wav	0.1	1.179	10	hard
upc_ca_ona_100014.wav	0.0967741935483871	1.2269	10	hard
upc_ca_ona_100098.wav	0.024390243902439025	1.283	10	hard
upc_ca_pau_101000.wav	0.09523809523809523	1.2624	10	hard
upc_ca_ona_100067.wav	0.11538461538461539	1.1949	10	hard
upc_ca_pau_101066.wav	0.06896551724137931	1.2467	10	hard
upc_ca_ona_100051.wav	0.0	1.2018	10	hard
upc_ca_ona_100065.wav	0.11764705882352941	1.3276	10	hard
upc_ca_ona_100057.wav	0.0	1.2094	10	hard
common_voice_ca_31814500.wav	0.2222222222222222	1.1426	10	hard
common_voice_ca_20502079.wav	0.0	1.0858	10	hard
common_voice_ca_30763773.wav	0.2727272727272727	1.1724	10	hard
upc_ca_ona_100053.wav	0.0	1.306	10	hard
