Filename	WER	PESQ	SNR
common_voice_ca_31378986.wav	0.07142857142857142	3.3285	30
common_voice_ca_31340819.wav	0.16666666666666666	3.6653	30
upc_ca_pau_101059.wav	0.0	3.7776	30
common_voice_ca_31169713.wav	0.5454545454545454	3.2605	30
common_voice_ca_30791849.wav	0.0	3.2162	30
common_voice_ca_31083166.wav	0.09090909090909091	2.8276	30
common_voice_ca_31792858.wav	0.2727272727272727	3.5617	30
upc_ca_pau_101070.wav	0.0	3.6016	30
common_voice_ca_31148020.wav	0.0	2.7315	30
upc_ca_pau_101022.wav	0.0	3.6189	30
common_voice_ca_31480904.wav	0.21428571428571427	2.8160	30
upc_ca_ona_100029.wav	0.0	3.8967	30
common_voice_ca_30957869.wav	0.21428571428571427	3.0467	30
upc_ca_ona_100072.wav	0.0	3.7189	30
common_voice_ca_31063184.wav	0.0	3.1377	30
common_voice_ca_31361137.wav	0.4	3.5707	30
common_voice_ca_31147959.wav	0.0	1.8240	30
common_voice_ca_20170672.wav	0.25	3.9127	30
common_voice_ca_31486252.wav	0.18181818181818182	2.9537	30
upc_ca_pau_101026.wav	0.0	3.5486	30
common_voice_ca_31295592.wav	0.0	2.9515	30
upc_ca_pau_101092.wav	0.047619047619047616	3.6589	30
upc_ca_pau_101086.wav	0.0	3.6354	30
common_voice_ca_31365503.wav	0.0	2.8249	30
upc_ca_pau_101057.wav	0.043478260869565216	3.6088	30
common_voice_ca_31464803.wav	0.42857142857142855	4.0211	30
upc_ca_pau_101025.wav	0.0	3.5639	30
common_voice_ca_31798277.wav	0.2222222222222222	3.7424	30
upc_ca_ona_100002.wav	0.041666666666666664	3.8216	30
common_voice_ca_31363197.wav	0.06666666666666667	3.9954	30
upc_ca_pau_101083.wav	0.0	3.5778	30
common_voice_ca_31417564.wav	0.36363636363636365	3.5992	30
upc_ca_pau_101003.wav	0.06666666666666667	3.8243	30
common_voice_ca_31121147.wav	0.1	2.5810	30
upc_ca_ona_100048.wav	0.0	3.8319	30
upc_ca_pau_101068.wav	0.0	3.5147	30
upc_ca_ona_100015.wav	0.0	3.7409	30
common_voice_ca_30886881.wav	0.125	3.2961	30
upc_ca_ona_100105.wav	0.0	3.7053	30
common_voice_ca_31337800.wav	0.14285714285714285	3.5061	30
common_voice_ca_20325543.wav	0.0	3.4963	30
upc_ca_pau_101013.wav	0.025	3.6335	30
upc_ca_pau_101032.wav	0.0	3.3839	30
upc_ca_pau_101028.wav	0.0	3.6470	30
common_voice_ca_30759190.wav	0.18181818181818182	3.2352	30
common_voice_ca_31434398.wav	0.3	3.6865	30
common_voice_ca_30778960.wav	0.0	3.8084	30
upc_ca_ona_100038.wav	0.06060606060606061	3.8165	30
upc_ca_ona_100045.wav	0.0	3.8409	30
common_voice_ca_31246492.wav	0.0	3.2359	30
common_voice_ca_31295233.wav	0.05555555555555555	3.3862	30
common_voice_ca_31320906.wav	0.14285714285714285	3.0874	30
common_voice_ca_31107626.wav	0.0	2.8840	30
common_voice_ca_31239888.wav	0.0	3.8109	30
upc_ca_pau_101010.wav	0.0	3.3330	30
common_voice_ca_31376532.wav	0.0	3.6751	30
common_voice_ca_31811566.wav	0.09090909090909091	3.4170	30
upc_ca_ona_100078.wav	0.0625	3.7976	30
upc_ca_ona_100055.wav	0.0	3.7102	30
common_voice_ca_31373745.wav	0.2	3.5643	30
common_voice_ca_30816585.wav	0.14285714285714285	3.3801	30
common_voice_ca_31296815.wav	0.2857142857142857	2.9692	30
common_voice_ca_31302775.wav	0.09090909090909091	2.7029	30
common_voice_ca_31414645.wav	0.0	3.3540	30
upc_ca_pau_101044.wav	0.0	3.5208	30
common_voice_ca_31696838.wav	0.0	4.2570	30
common_voice_ca_31811117.wav	0.0	2.9302	30
upc_ca_pau_101090.wav	0.0	3.6854	30
upc_ca_ona_100077.wav	0.0	3.7481	30
upc_ca_ona_100071.wav	0.0	3.7544	30
common_voice_ca_31345769.wav	0.14285714285714285	3.4996	30
common_voice_ca_31326681.wav	0.0	3.1099	30
upc_ca_ona_100034.wav	0.0	3.5330	30
upc_ca_pau_101046.wav	0.0	3.6717	30
upc_ca_ona_100069.wav	0.0	3.7096	30
upc_ca_ona_100106.wav	0.0	3.8889	30
common_voice_ca_31345505.wav	0.2222222222222222	3.2988	30
common_voice_ca_31503560.wav	0.0	4.0456	30
common_voice_ca_31075454.wav	-1	3.6223	30
upc_ca_ona_100062.wav	0.0	3.7612	30
upc_ca_ona_100008.wav	0.0	3.7690	30
upc_ca_pau_101051.wav	0.0	3.4734	30
common_voice_ca_31173900.wav	0.25	3.0807	30
upc_ca_ona_100025.wav	0.0	3.5462	30
common_voice_ca_31167999.wav	0.07692307692307693	2.6705	30
upc_ca_pau_101078.wav	0.0	3.6823	30
common_voice_ca_31390571.wav	0.2	3.7689	30
upc_ca_pau_101106.wav	0.0	3.6798	30
upc_ca_pau_101075.wav	0.0	3.7165	30
common_voice_ca_17852479.wav	0.0	4.2059	30
common_voice_ca_27232411.wav	0.14285714285714285	3.4348	30
upc_ca_ona_100087.wav	0.0	3.7749	30
common_voice_ca_31376805.wav	0.1111111111111111	3.6155	30
common_voice_ca_31074124.wav	0.5	3.6852	30
upc_ca_pau_101061.wav	0.0	3.7473	30
upc_ca_pau_101049.wav	0.038461538461538464	3.6839	30
common_voice_ca_31089515.wav	0.0	3.6141	30
common_voice_ca_31149064.wav	0.14285714285714285	2.7585	30
upc_ca_ona_100107.wav	0.16666666666666666	3.6945	30
common_voice_ca_30746873.wav	0.46153846153846156	3.1891	30
common_voice_ca_31135093.wav	0.0	3.5421	30
common_voice_ca_31078509.wav	0.0	3.5840	30
upc_ca_pau_101037.wav	0.07142857142857142	3.5700	30
upc_ca_ona_100100.wav	0.0	3.8205	30
upc_ca_ona_100056.wav	0.02127659574468085	3.6545	30
upc_ca_pau_101098.wav	0.025	3.7926	30
common_voice_ca_27293083.wav	0.0	3.3378	30
upc_ca_pau_101089.wav	0.0	3.6928	30
common_voice_ca_31132763.wav	0.15384615384615385	2.7009	30
common_voice_ca_31277562.wav	0.4	3.0199	30
upc_ca_ona_100012.wav	0.0	3.9249	30
upc_ca_ona_100021.wav	0.0	3.6667	30
common_voice_ca_19937262.wav	0.1111111111111111	3.5467	30
upc_ca_pau_101045.wav	0.0	3.6605	30
upc_ca_pau_101099.wav	0.0	3.7220	30
upc_ca_pau_101053.wav	0.0	3.6141	30
upc_ca_pau_101036.wav	0.0	3.4814	30
common_voice_ca_31085493.wav	0.2	1.9665	30
upc_ca_ona_100019.wav	0.0	3.8125	30
upc_ca_pau_101079.wav	0.021739130434782608	3.6902	30
common_voice_ca_31798275.wav	0.1	3.7255	30
upc_ca_ona_100050.wav	0.0	3.8076	30
common_voice_ca_31457791.wav	0.06666666666666667	3.5848	30
common_voice_ca_31246494.wav	0.3333333333333333	3.3196	30
upc_ca_pau_101020.wav	0.0	3.6187	30
common_voice_ca_31481035.wav	0.06666666666666667	3.2749	30
upc_ca_pau_101077.wav	0.058823529411764705	3.6141	30
upc_ca_ona_100103.wav	0.043478260869565216	3.7164	30
upc_ca_ona_100076.wav	0.0	3.7674	30
upc_ca_ona_100033.wav	0.0	3.7471	30
common_voice_ca_31241498.wav	0.08333333333333333	4.0511	30
common_voice_ca_19928548.wav	0.14285714285714285	3.3529	30
upc_ca_pau_101004.wav	0.0	3.8029	30
