Filename	WER	PESQ	SNR
common_voice_ca_31378986.wav	0.07142857142857142	1.1232	10
common_voice_ca_31340819.wav	0.16666666666666666	1.2088	10
upc_ca_pau_101129.wav	0.08333333333333333	1.1816	10
upc_ca_pau_101059.wav	0.1	1.2915	10
common_voice_ca_31169713.wav	0.45454545454545453	1.2267	10
common_voice_ca_30791849.wav	0.1	1.3224	10
common_voice_ca_31083166.wav	0.0	1.0876	10
common_voice_ca_31792858.wav	0.5	1.2818	10
upc_ca_pau_101070.wav	0.0	1.1650	10
common_voice_ca_31148020.wav	0.07692307692307693	1.1119	10
upc_ca_pau_101022.wav	0.1794871794871795	1.1699	10
common_voice_ca_31480904.wav	0.35714285714285715	1.1337	10
upc_ca_ona_100029.wav	0.10344827586206896	1.2528	10
common_voice_ca_30957869.wav	0.35714285714285715	1.1223	10
upc_ca_ona_100072.wav	0.03333333333333333	1.2255	10
common_voice_ca_31063184.wav	0.09090909090909091	1.1158	10
common_voice_ca_31361137.wav	0.0	1.1033	10
common_voice_ca_31147959.wav	0.125	1.0642	10
common_voice_ca_20170672.wav	0.09090909090909091	1.2270	10
common_voice_ca_31486252.wav	0.45454545454545453	1.0945	10
upc_ca_pau_101026.wav	0.07142857142857142	1.1583	10
common_voice_ca_31295592.wav	0.0	1.1057	10
upc_ca_pau_101092.wav	0.14285714285714285	1.1397	10
upc_ca_pau_101086.wav	0.0	1.1278	10
common_voice_ca_31365503.wav	0.23076923076923078	1.1574	10
upc_ca_pau_101057.wav	0.0	1.1314	10
common_voice_ca_31464803.wav	0.42857142857142855	1.2948	10
upc_ca_pau_101025.wav	0.07142857142857142	1.1809	10
common_voice_ca_31798277.wav	0.1111111111111111	1.1996	10
upc_ca_ona_100002.wav	0.041666666666666664	1.2215	10
common_voice_ca_31363197.wav	0.13333333333333333	1.3918	10
upc_ca_pau_101083.wav	0.03571428571428571	1.1748	10
common_voice_ca_31417564.wav	0.5454545454545454	1.1626	10
upc_ca_pau_101003.wav	0.06666666666666667	1.3333	10
common_voice_ca_31121147.wav	0.0	1.1041	10
upc_ca_ona_100048.wav	0.0	1.2713	10
upc_ca_pau_101068.wav	0.0	1.1251	10
upc_ca_ona_100015.wav	0.03333333333333333	1.2150	10
common_voice_ca_30886881.wav	0.25	1.1188	10
upc_ca_ona_100105.wav	0.10714285714285714	1.1825	10
common_voice_ca_31337800.wav	0.35714285714285715	1.1716	10
common_voice_ca_20325543.wav	0.3333333333333333	1.1470	10
upc_ca_pau_101013.wav	0.075	1.1490	10
upc_ca_pau_101032.wav	0.0	1.0978	10
upc_ca_pau_101028.wav	0.0	1.2055	10
common_voice_ca_30759190.wav	0.2727272727272727	1.2082	10
common_voice_ca_31434398.wav	0.4	1.3878	10
common_voice_ca_30778960.wav	0.2857142857142857	1.3257	10
upc_ca_ona_100038.wav	0.06060606060606061	1.2024	10
upc_ca_ona_100045.wav	0.0	1.2931	10
common_voice_ca_31246492.wav	0.2222222222222222	1.0988	10
common_voice_ca_31295233.wav	0.2222222222222222	1.1837	10
common_voice_ca_31320906.wav	0.3076923076923077	1.1501	10
common_voice_ca_31107626.wav	0.0	1.1464	10
common_voice_ca_31239888.wav	0.07692307692307693	1.2065	10
upc_ca_pau_101010.wav	0.0	1.1247	10
common_voice_ca_31376532.wav	0.2222222222222222	1.2073	10
common_voice_ca_31811566.wav	0.0	1.1170	10
upc_ca_ona_100078.wav	0.21875	1.2207	10
upc_ca_ona_100055.wav	0.043478260869565216	1.1693	10
common_voice_ca_31373745.wav	0.2	1.1714	10
common_voice_ca_30816585.wav	0.2857142857142857	1.2882	10
common_voice_ca_31296815.wav	0.2857142857142857	1.2127	10
common_voice_ca_31302775.wav	0.18181818181818182	1.0764	10
common_voice_ca_31414645.wav	0.0	1.1281	10
upc_ca_pau_101044.wav	0.047619047619047616	1.1698	10
common_voice_ca_31696838.wav	0.2857142857142857	1.7477	10
common_voice_ca_31811117.wav	0.1111111111111111	1.1134	10
upc_ca_pau_101090.wav	0.05263157894736842	1.1518	10
upc_ca_ona_100077.wav	0.11764705882352941	1.1853	10
upc_ca_ona_100071.wav	0.2	1.1901	10
common_voice_ca_31345769.wav	0.5714285714285714	1.2507	10
common_voice_ca_31326681.wav	0.2222222222222222	1.1354	10
upc_ca_ona_100034.wav	0.0	1.1506	10
upc_ca_pau_101046.wav	0.10714285714285714	1.1761	10
upc_ca_ona_100069.wav	0.0	1.2165	10
upc_ca_ona_100106.wav	0.0	1.2560	10
common_voice_ca_31345505.wav	0.2222222222222222	1.1760	10
common_voice_ca_31503560.wav	0.0	1.3598	10
upc_ca_ona_100062.wav	0.0	1.1932	10
upc_ca_ona_100008.wav	0.1111111111111111	1.2261	10
upc_ca_pau_101051.wav	0.23076923076923078	1.1507	10
common_voice_ca_31173900.wav	0.5	1.1294	10
upc_ca_ona_100025.wav	0.0	1.1099	10
common_voice_ca_31167999.wav	0.0	1.0858	10
upc_ca_pau_101078.wav	0.0	1.2163	10
common_voice_ca_31390571.wav	0.26666666666666666	1.3282	10
upc_ca_pau_101106.wav	0.0	1.1512	10
upc_ca_pau_101075.wav	0.0	1.2404	10
common_voice_ca_17852479.wav	0.8181818181818182	1.4163	10
common_voice_ca_27232411.wav	0.14285714285714285	1.2723	10
upc_ca_ona_100087.wav	0.0	1.1694	10
common_voice_ca_31376805.wav	0.2222222222222222	1.2954	10
common_voice_ca_31074124.wav	0.5	1.1275	10
upc_ca_pau_101061.wav	0.15151515151515152	1.1971	10
upc_ca_pau_101049.wav	0.0	1.1948	10
common_voice_ca_31089515.wav	0.0	1.1754	10
common_voice_ca_31149064.wav	0.2857142857142857	1.1311	10
upc_ca_ona_100107.wav	0.16666666666666666	1.2821	10
common_voice_ca_30746873.wav	0.46153846153846156	1.1179	10
common_voice_ca_31135093.wav	0.0	1.1389	10
common_voice_ca_31078509.wav	0.45454545454545453	1.2921	10
upc_ca_pau_101037.wav	0.10714285714285714	1.1326	10
upc_ca_ona_100100.wav	0.02631578947368421	1.2457	10
upc_ca_ona_100056.wav	0.02127659574468085	1.1628	10
upc_ca_pau_101098.wav	0.025	1.1966	10
common_voice_ca_27293083.wav	0.2222222222222222	1.1427	10
upc_ca_pau_101089.wav	0.0	1.2188	10
common_voice_ca_31132763.wav	0.15384615384615385	1.1932	10
common_voice_ca_31277562.wav	0.0	1.1161	10
upc_ca_ona_100012.wav	0.0	1.2627	10
upc_ca_ona_100021.wav	0.0	1.1593	10
common_voice_ca_19937262.wav	0.0	1.2269	10
upc_ca_pau_101045.wav	0.1111111111111111	1.1601	10
upc_ca_pau_101099.wav	0.1388888888888889	1.2594	10
upc_ca_pau_101053.wav	0.0	1.1868	10
upc_ca_pau_101036.wav	0.1111111111111111	1.1136	10
common_voice_ca_31085493.wav	0.2	1.0758	10
upc_ca_ona_100019.wav	0.0	1.3038	10
upc_ca_pau_101079.wav	0.06521739130434782	1.1724	10
common_voice_ca_31798275.wav	0.1	1.3079	10
upc_ca_ona_100050.wav	0.0	1.1987	10
common_voice_ca_31457791.wav	0.3333333333333333	1.4397	10
common_voice_ca_31246494.wav	0.3333333333333333	1.1935	10
upc_ca_pau_101020.wav	0.047619047619047616	1.1496	10
common_voice_ca_31481035.wav	0.0	1.2032	10
upc_ca_pau_101077.wav	0.11764705882352941	1.1475	10
upc_ca_ona_100103.wav	0.08695652173913043	1.2016	10
upc_ca_ona_100076.wav	0.0	1.2269	10
upc_ca_ona_100033.wav	0.14285714285714285	1.1948	10
common_voice_ca_31241498.wav	0.0	1.4817	10
common_voice_ca_19928548.wav	0.21428571428571427	1.0802	10
upc_ca_pau_101004.wav	0.16129032258064516	1.2559	10
common_voice_ca_31222391.wav	0.0	1.2310	10
common_voice_ca_30855397.wav	0.6428571428571429	1.1151	10
common_voice_ca_31261312.wav	0.5	1.1371	10
upc_ca_pau_101094.wav	0.0	1.1277	10
upc_ca_pau_101076.wav	0.14285714285714285	1.1900	10
upc_ca_ona_100032.wav	0.0	1.1626	10
upc_ca_pau_101034.wav	0.375	1.1100	10
common_voice_ca_31783620.wav	0.5714285714285714	1.1158	10
common_voice_ca_31168000.wav	0.0	1.1543	10
common_voice_ca_18179316.wav	1.0	1.6911	10
upc_ca_pau_101134.wav	0.02631578947368421	1.2629	10
common_voice_ca_31225995.wav	0.3333333333333333	1.0784	10
common_voice_ca_30768701.wav	1	3.3170	10
common_voice_ca_28791268.wav	0.07142857142857142	1.2535	10
upc_ca_ona_100041.wav	0.0	1.1683	10
common_voice_ca_31471261.wav	0.5714285714285714	1.1082	10
common_voice_ca_19290202.wav	0.6666666666666666	1.0779	10
upc_ca_pau_101082.wav	0.05263157894736842	1.1854	10
upc_ca_pau_101091.wav	0.0	1.1527	10
common_voice_ca_31319263.wav	0.0	1.1193	10
upc_ca_pau_101097.wav	0.041666666666666664	1.1760	10
common_voice_ca_19908846.wav	0.0	1.3265	10
upc_ca_ona_100026.wav	0.07407407407407407	1.2090	10
upc_ca_ona_100091.wav	0.03225806451612903	1.2347	10
common_voice_ca_31342983.wav	0.2857142857142857	1.1129	10
upc_ca_ona_100016.wav	0.0	1.2023	10
common_voice_ca_31085491.wav	0.0	1.0645	10
upc_ca_pau_101056.wav	0.06382978723404255	1.1628	10
common_voice_ca_31434512.wav	0.2727272727272727	1.1940	10
upc_ca_pau_101018.wav	0.0	1.1334	10
upc_ca_pau_101054.wav	0.11428571428571428	1.1894	10
upc_ca_pau_101014.wav	0.17857142857142858	1.1841	10
common_voice_ca_31302556.wav	0.0	1.3500	10
common_voice_ca_31750472.wav	0.0	1.2013	10
upc_ca_ona_100064.wav	0.0	1.2229	10
upc_ca_ona_100044.wav	0.0	1.1953	10
upc_ca_ona_100097.wav	0.0	1.2786	10
upc_ca_pau_101084.wav	0.21739130434782608	1.1571	10
upc_ca_pau_101062.wav	0.0	1.1546	10
common_voice_ca_31340504.wav	0.0	1.1621	10
common_voice_ca_31497154.wav	0.14285714285714285	1.1434	10
common_voice_ca_30828394.wav	0.15789473684210525	1.1863	10
common_voice_ca_19911316.wav	0.0	1.1388	10
upc_ca_ona_100014.wav	0.0967741935483871	1.2041	10
upc_ca_ona_100098.wav	0.04878048780487805	1.2572	10
upc_ca_pau_101000.wav	0.09523809523809523	1.1831	10
upc_ca_ona_100067.wav	0.07692307692307693	1.1834	10
upc_ca_pau_101066.wav	0.0	1.1972	10
upc_ca_ona_100051.wav	0.06666666666666667	1.1848	10
upc_ca_ona_100065.wav	0.11764705882352941	1.2003	10
upc_ca_ona_100057.wav	0.0	1.1680	10
common_voice_ca_31814500.wav	0.1111111111111111	1.1685	10
common_voice_ca_20502079.wav	0.0	1.0901	10
common_voice_ca_30763773.wav	0.2727272727272727	1.1360	10
upc_ca_ona_100053.wav	0.034482758620689655	1.2274	10
common_voice_ca_31132759.wav	0.18181818181818182	1.1560	10
upc_ca_ona_100094.wav	0.0	1.1637	10
common_voice_ca_30882479.wav	0.5714285714285714	1.0818	10
common_voice_ca_30935636.wav	0.10526315789473684	1.2019	10
common_voice_ca_31056644.wav	0.0	1.1481	10
common_voice_ca_19503277.wav	0.9	1.8347	10
common_voice_ca_30816592.wav	0.0	1.1357	10
upc_ca_ona_100099.wav	0.0	1.1794	10
upc_ca_ona_100073.wav	0.0	1.1990	10
upc_ca_ona_100089.wav	0.0	1.2116	10
common_voice_ca_31089514.wav	0.14285714285714285	1.1510	10
upc_ca_pau_101002.wav	0.0	1.1713	10
common_voice_ca_31325506.wav	0.08333333333333333	1.1046	10
common_voice_ca_31719365.wav	0.2	1.2047	10
upc_ca_ona_100081.wav	0.08	1.2653	10
common_voice_ca_30886880.wav	0.6666666666666666	1.0813	10
upc_ca_ona_100004.wav	0.03225806451612903	1.2385	10
common_voice_ca_31402794.wav	0.09090909090909091	1.3090	10
common_voice_ca_31222392.wav	0.0	1.2329	10
