Filename	WER	PESQ	stretch
common_voice_ca_31811566.wav	0.2727272727272727	1.2409	0.85
upc_ca_ona_100078.wav	0.15625	1.6695	0.85
upc_ca_ona_100055.wav	0.043478260869565216	1.6050	0.85
common_voice_ca_31373745.wav	0.13333333333333333	1.0418	0.85
common_voice_ca_30816585.wav	0.47619047619047616	1.2647	0.85
common_voice_ca_31296815.wav	0.5714285714285714	1.3378	0.85
common_voice_ca_31302775.wav	0.18181818181818182	1.7929	0.85
common_voice_ca_31414645.wav	0.3333333333333333	2.0779	0.85
upc_ca_pau_101044.wav	0.2857142857142857	4.1227	0.85
common_voice_ca_31696838.wav	0.14285714285714285	2.2903	0.85
common_voice_ca_31811117.wav	0.5555555555555556	3.0265	0.85
upc_ca_pau_101090.wav	0.05263157894736842	1.4449	0.85
upc_ca_ona_100077.wav	0.29411764705882354	1.8027	0.85
upc_ca_ona_100071.wav	0.13333333333333333	1.8511	0.85
common_voice_ca_31345769.wav	0.14285714285714285	1.1128	0.85
common_voice_ca_31326681.wav	0.3333333333333333	1.7618	0.85
upc_ca_ona_100034.wav	0.0	2.2123	0.85
upc_ca_pau_101046.wav	0.21428571428571427	1.3153	0.85
upc_ca_ona_100069.wav	1.0	1.5584	0.85
upc_ca_ona_100106.wav	0.0	1.0738	0.85
common_voice_ca_31345505.wav	0.4444444444444444	1.3086	0.85
common_voice_ca_31503560.wav	0.0	1.8833	0.85
upc_ca_ona_100062.wav	0.0	1.1424	0.85
upc_ca_ona_100008.wav	0.05555555555555555	2.9348	0.85
upc_ca_pau_101051.wav	0.15384615384615385	3.6426	0.85
common_voice_ca_31173900.wav	0.5833333333333334	2.1871	0.85
upc_ca_ona_100025.wav	0.0	2.5819	0.85
common_voice_ca_31167999.wav	0.0	2.7159	0.85
upc_ca_pau_101078.wav	0.0	1.9635	0.85
common_voice_ca_31390571.wav	0.26666666666666666	1.2457	0.85
upc_ca_pau_101106.wav	0.22727272727272727	1.4644	0.85
upc_ca_pau_101075.wav	0.15	1.1609	0.85
common_voice_ca_17852479.wav	1.0	1.1326	0.85
common_voice_ca_27232411.wav	0.21428571428571427	1.8757	0.85
upc_ca_ona_100087.wav	0.0	1.1555	0.85
common_voice_ca_31376805.wav	0.3333333333333333	1.5924	0.85
common_voice_ca_31074124.wav	0.6666666666666666	1.3682	0.85
upc_ca_pau_101061.wav	0.3333333333333333	1.7277	0.85
upc_ca_pau_101049.wav	0.07692307692307693	2.6613	0.85
common_voice_ca_31089515.wav	0.0	2.3952	0.85
common_voice_ca_31149064.wav	0.0	2.1944	0.85
upc_ca_ona_100107.wav	0.25	1.4205	0.85
common_voice_ca_30746873.wav	0.7692307692307693	1.3135	0.85
common_voice_ca_31135093.wav	0.21428571428571427	2.3017	0.85
common_voice_ca_31078509.wav	0.6363636363636364	1.2952	0.85
upc_ca_pau_101037.wav	0.07142857142857142	1.9302	0.85
upc_ca_ona_100100.wav	1.0	1.0746	0.85
upc_ca_ona_100056.wav	0.9574468085106383	1.1250	0.85
upc_ca_pau_101098.wav	0.075	3.6611	0.85
common_voice_ca_27293083.wav	0.0	1.7833	0.85
upc_ca_pau_101089.wav	0.17857142857142858	1.6671	0.85
common_voice_ca_31132763.wav	0.3076923076923077	1.5590	0.85
common_voice_ca_31277562.wav	0.0	2.5738	0.85
upc_ca_ona_100012.wav	0.0	1.1014	0.85
upc_ca_ona_100021.wav	0.06451612903225806	2.6588	0.85
common_voice_ca_19937262.wav	0.1111111111111111	1.7805	0.85
upc_ca_pau_101045.wav	0.8888888888888888	2.3745	0.85
upc_ca_pau_101099.wav	0.16666666666666666	2.3095	0.85
upc_ca_pau_101053.wav	0.0	2.6286	0.85
upc_ca_pau_101036.wav	0.1111111111111111	2.1539	0.85
common_voice_ca_31085493.wav	0.2	1.9223	0.85
upc_ca_ona_100019.wav	0.05555555555555555	1.1183	0.85
upc_ca_pau_101079.wav	0.9347826086956522	1.6196	0.85
common_voice_ca_31798275.wav	0.2	1.4417	0.85
upc_ca_ona_100050.wav	0.024390243902439025	1.2305	0.85
common_voice_ca_31457791.wav	0.26666666666666666	2.3508	0.85
common_voice_ca_31246494.wav	0.5	1.5333	0.85
upc_ca_pau_101020.wav	0.09523809523809523	1.5123	0.85
common_voice_ca_31481035.wav	0.2	1.0828	0.85
upc_ca_pau_101077.wav	0.29411764705882354	1.9508	0.85
upc_ca_ona_100103.wav	0.13043478260869565	1.1125	0.85
upc_ca_ona_100076.wav	0.0	1.5415	0.85
upc_ca_ona_100033.wav	0.07142857142857142	2.1755	0.85
common_voice_ca_31241498.wav	0.0	2.7904	0.85
common_voice_ca_19928548.wav	0.5714285714285714	1.1254	0.85
upc_ca_pau_101004.wav	0.0967741935483871	1.8753	0.85
common_voice_ca_31222391.wav	0.07692307692307693	1.1930	0.85
common_voice_ca_30855397.wav	0.42857142857142855	2.8067	0.85
common_voice_ca_31261312.wav	0.125	1.6049	0.85
upc_ca_pau_101094.wav	0.2	2.5394	0.85
upc_ca_pau_101076.wav	0.14285714285714285	1.7219	0.85
upc_ca_ona_100032.wav	0.0	1.2712	0.85
upc_ca_pau_101034.wav	0.125	3.1641	0.85
common_voice_ca_31783620.wav	0.8571428571428571	1.4010	0.85
common_voice_ca_31168000.wav	0.0	2.8630	0.85
common_voice_ca_18179316.wav	1.0	1.9689	0.85
upc_ca_pau_101134.wav	0.13157894736842105	1.7552	0.85
common_voice_ca_31225995.wav	0.16666666666666666	1.3990	0.85
common_voice_ca_30768701.wav	1	1.4582	0.85
common_voice_ca_28791268.wav	0.07142857142857142	2.2180	0.85
upc_ca_ona_100041.wav	0.0625	1.7976	0.85
common_voice_ca_31471261.wav	0.2857142857142857	2.1517	0.85
common_voice_ca_19290202.wav	1.0	1.5476	0.85
upc_ca_pau_101082.wav	0.3157894736842105	1.4056	0.85
upc_ca_pau_101091.wav	0.0	2.0511	0.85
common_voice_ca_31319263.wav	0.0	2.6832	0.85
upc_ca_pau_101097.wav	0.08333333333333333	2.1501	0.85
common_voice_ca_19908846.wav	0.0	1.1342	0.85
upc_ca_ona_100026.wav	0.037037037037037035	1.5461	0.85
upc_ca_ona_100091.wav	0.03225806451612903	1.1867	0.85
common_voice_ca_31342983.wav	0.42857142857142855	1.5738	0.85
upc_ca_ona_100016.wav	0.0	1.2198	0.85
common_voice_ca_31085491.wav	0.0	1.5859	0.85
upc_ca_pau_101056.wav	1.0	1.3793	0.85
common_voice_ca_31434512.wav	0.18181818181818182	1.2943	0.85
upc_ca_pau_101018.wav	0.08333333333333333	3.3939	0.85
upc_ca_pau_101054.wav	0.08571428571428572	1.3313	0.85
upc_ca_pau_101014.wav	0.07142857142857142	1.4521	0.85
common_voice_ca_31302556.wav	0.09090909090909091	1.2285	0.85
common_voice_ca_31750472.wav	0.3	1.4091	0.85
upc_ca_ona_100064.wav	0.0	2.5613	0.85
upc_ca_ona_100044.wav	0.14285714285714285	2.7539	0.85
upc_ca_ona_100097.wav	0.08695652173913043	1.3934	0.85
upc_ca_pau_101084.wav	0.13043478260869565	2.6324	0.85
upc_ca_pau_101062.wav	0.037037037037037035	1.4625	0.85
common_voice_ca_31340504.wav	0.0	2.1978	0.85
common_voice_ca_31497154.wav	0.14285714285714285	1.6714	0.85
common_voice_ca_30828394.wav	0.05263157894736842	1.1343	0.85
common_voice_ca_19911316.wav	0.1	1.3583	0.85
upc_ca_ona_100014.wav	0.1935483870967742	1.1486	0.85
upc_ca_ona_100098.wav	0.17073170731707318	1.3656	0.85
upc_ca_pau_101000.wav	0.09523809523809523	1.4967	0.85
upc_ca_ona_100067.wav	0.038461538461538464	2.5256	0.85
upc_ca_pau_101066.wav	0.13793103448275862	1.2703	0.85
upc_ca_ona_100051.wav	0.06666666666666667	1.7708	0.85
upc_ca_ona_100065.wav	0.0	2.0821	0.85
upc_ca_ona_100057.wav	0.043478260869565216	2.2571	0.85
common_voice_ca_31814500.wav	0.2222222222222222	1.3442	0.85
common_voice_ca_20502079.wav	0.0	2.2858	0.85
common_voice_ca_30763773.wav	0.36363636363636365	3.0477	0.85
upc_ca_ona_100053.wav	0.0	1.1871	0.85
common_voice_ca_31132759.wav	0.0	1.6929	0.85
upc_ca_ona_100094.wav	0.0	1.3552	0.85
common_voice_ca_30882479.wav	0.2857142857142857	1.5706	0.85
common_voice_ca_30935636.wav	0.05263157894736842	2.2766	0.85
common_voice_ca_31056644.wav	0.0	1.4610	0.85
common_voice_ca_19503277.wav	0.8	1.3469	0.85
common_voice_ca_30816592.wav	0.0	1.4609	0.85
upc_ca_ona_100099.wav	0.08108108108108109	1.2463	0.85
upc_ca_ona_100073.wav	0.0	1.2783	0.85
upc_ca_ona_100089.wav	0.07142857142857142	1.0999	0.85
common_voice_ca_31089514.wav	0.2857142857142857	2.4547	0.85
upc_ca_pau_101002.wav	0.08333333333333333	2.6161	0.85
common_voice_ca_31325506.wav	0.08333333333333333	2.0576	0.85
common_voice_ca_31719365.wav	0.3	1.4010	0.85
upc_ca_ona_100081.wav	0.0	1.9714	0.85
common_voice_ca_30886880.wav	0.3333333333333333	1.9045	0.85
upc_ca_ona_100004.wav	0.0	1.4212	0.85
common_voice_ca_31402794.wav	0.09090909090909091	1.0849	0.85
common_voice_ca_31222392.wav	0.1	1.1711	0.85
upc_ca_pau_101100.wav	0.9736842105263158	2.6923	0.85
upc_ca_pau_101001.wav	0.08333333333333333	1.8344	0.85
upc_ca_ona_100035.wav	0.03125	1.1233	0.85
upc_ca_pau_101085.wav	21.0	1.7772	0.85
common_voice_ca_31340621.wav	0.2727272727272727	1.5449	0.85
upc_ca_ona_100075.wav	0.0	1.0694	0.85
common_voice_ca_30976359.wav	0.0	1.5263	0.85
common_voice_ca_31135103.wav	0.1875	2.2382	0.85
upc_ca_ona_100003.wav	0.0	1.3372	0.85
common_voice_ca_31507051.wav	0.5555555555555556	2.0497	0.85
upc_ca_ona_100104.wav	0.08695652173913043	1.0932	0.85
upc_ca_ona_100063.wav	0.0	1.5934	0.85
upc_ca_pau_101009.wav	0.21739130434782608	3.0079	0.85
upc_ca_ona_100001.wav	0.9736842105263158	2.0672	0.85
upc_ca_pau_101064.wav	0.13333333333333333	2.1744	0.85
common_voice_ca_31420992.wav	0.13333333333333333	2.2620	0.85
common_voice_ca_30798361.wav	0.0	1.2307	0.85
common_voice_ca_30858097.wav	0.42857142857142855	1.5640	0.85
upc_ca_ona_100037.wav	0.0	1.8991	0.85
upc_ca_ona_100010.wav	0.0	1.7122	0.85
upc_ca_pau_101030.wav	0.12	1.1101	0.85
upc_ca_pau_101103.wav	0.16	1.4234	0.85
common_voice_ca_31083168.wav	0.1875	2.5067	0.85
upc_ca_ona_100030.wav	0.0	1.0891	0.85
common_voice_ca_30828399.wav	0.0	2.4149	0.85
common_voice_ca_30871150.wav	0.5	1.9408	0.85
upc_ca_ona_100082.wav	0.1388888888888889	1.2978	0.85
common_voice_ca_28791267.wav	0.4	1.3187	0.85
upc_ca_pau_101048.wav	0.0	1.7587	0.85
common_voice_ca_31811352.wav	0.15384615384615385	1.1358	0.85
upc_ca_pau_101039.wav	0.038461538461538464	2.5037	0.85
common_voice_ca_20227727.wav	0.42857142857142855	1.7519	0.85
common_voice_ca_31721010.wav	0.5	1.4761	0.85
upc_ca_ona_100074.wav	0.10714285714285714	1.1752	0.85
upc_ca_ona_100028.wav	1.0	1.7327	0.85
upc_ca_ona_100059.wav	0.0975609756097561	1.1240	0.85
common_voice_ca_31074096.wav	0.0	1.5604	0.85
upc_ca_ona_100068.wav	0.0	2.8384	0.85
upc_ca_ona_100102.wav	0.0	1.5338	0.85
upc_ca_ona_100092.wav	0.1	1.5113	0.85
common_voice_ca_30816683.wav	0.0	1.2318	0.85
upc_ca_pau_101006.wav	0.0	2.5272	0.85
upc_ca_pau_101072.wav	0.13793103448275862	3.6453	0.85
upc_ca_pau_101012.wav	0.0	1.3918	0.85
common_voice_ca_31173901.wav	0.5714285714285714	1.7161	0.85
upc_ca_pau_101073.wav	0.06451612903225806	1.9281	0.85
upc_ca_ona_100043.wav	0.029411764705882353	1.8771	0.85
common_voice_ca_31168100.wav	0.2727272727272727	2.5072	0.85
common_voice_ca_31792897.wav	0.1	1.6903	0.85
common_voice_ca_30858248.wav	1.0	1.7283	0.85
upc_ca_ona_100049.wav	0.14814814814814814	1.2585	0.85
common_voice_ca_31056631.wav	0.0	1.4837	0.85
common_voice_ca_30957984.wav	0.0	1.5883	0.85
upc_ca_pau_101021.wav	0.1935483870967742	2.5355	0.85
upc_ca_ona_100066.wav	0.07142857142857142	1.6610	0.85
common_voice_ca_31149065.wav	0.2	1.6149	0.85
common_voice_ca_20325542.wav	0.25	3.4277	0.85
common_voice_ca_30957086.wav	0.0	1.1370	0.85
common_voice_ca_31340503.wav	0.0	2.2588	0.85
upc_ca_pau_101007.wav	0.0	2.2469	0.85
common_voice_ca_19937250.wav	0.16666666666666666	1.5014	0.85
common_voice_ca_30783842.wav	0.1111111111111111	1.9541	0.85
upc_ca_ona_100061.wav	0.0625	1.6950	0.85
common_voice_ca_31261336.wav	0.1	1.8332	0.85
common_voice_ca_31325473.wav	0.2	1.7047	0.85
common_voice_ca_18489699.wav	0.4	1.8135	0.85
upc_ca_pau_101080.wav	0.9019607843137255	2.0902	0.85
upc_ca_ona_100036.wav	0.05555555555555555	3.0410	0.85
upc_ca_pau_101019.wav	0.19444444444444445	2.3434	0.85
common_voice_ca_31325807.wav	0.0	1.8619	0.85
common_voice_ca_31351008.wav	0.0	1.4583	0.85
upc_ca_ona_100079.wav	1.0	1.2435	0.85
upc_ca_pau_101008.wav	0.15789473684210525	2.5403	0.85
upc_ca_ona_100084.wav	0.043478260869565216	1.8668	0.85
upc_ca_ona_100024.wav	0.0	1.2284	0.85
common_voice_ca_31121143.wav	0.2857142857142857	2.1579	0.85
common_voice_ca_31292778.wav	0.26666666666666666	1.1586	0.85
upc_ca_ona_100085.wav	0.9090909090909091	1.4855	0.85
common_voice_ca_31391614.wav	0.18181818181818182	1.3088	0.85
common_voice_ca_31337809.wav	0.36363636363636365	2.7558	0.85
common_voice_ca_31339338.wav	0.35714285714285715	2.2687	0.85
common_voice_ca_31340683.wav	1.0	1.6894	0.85
common_voice_ca_31760199.wav	0.125	2.0524	0.85
common_voice_ca_31345308.wav	0.6	2.4821	0.85
common_voice_ca_31239887.wav	0.9375	1.8489	0.85
upc_ca_ona_100022.wav	0.0	1.1601	0.85
upc_ca_pau_101087.wav	0.0	2.5762	0.85
common_voice_ca_20170673.wav	0.9166666666666666	3.5579	0.85
upc_ca_ona_100070.wav	0.05263157894736842	2.3125	0.85
upc_ca_ona_100031.wav	0.8181818181818182	3.1299	0.85
upc_ca_pau_101102.wav	0.04	3.2947	0.85
upc_ca_pau_101016.wav	0.0	1.8648	0.85
common_voice_ca_31820637.wav	0.4	1.9223	0.85
upc_ca_ona_100058.wav	0.1590909090909091	1.0753	0.85
upc_ca_pau_101011.wav	0.045454545454545456	1.4472	0.85
upc_ca_pau_101088.wav	0.0	1.3743	0.85
upc_ca_pau_101104.wav	0.0	3.1350	0.85
common_voice_ca_31351009.wav	0.0	1.7290	0.85
common_voice_ca_30806019.wav	0.3333333333333333	2.4587	0.85
common_voice_ca_30899625.wav	0.5714285714285714	1.8313	0.85
common_voice_ca_31297951.wav	0.5454545454545454	2.2870	0.85
common_voice_ca_31315526.wav	0.07692307692307693	1.7970	0.85
upc_ca_ona_100046.wav	0.07142857142857142	1.6963	0.85
upc_ca_ona_100020.wav	0.045454545454545456	1.1167	0.85
common_voice_ca_31159651.wav	0.2727272727272727	3.0086	0.85
upc_ca_pau_101071.wav	0.23076923076923078	2.6148	0.85
upc_ca_pau_101105.wav	0.6071428571428571	2.2496	0.85
upc_ca_pau_101081.wav	0.0	1.1335	0.85
common_voice_ca_31107623.wav	0.0	1.8223	0.85
common_voice_ca_30783618.wav	0.5	1.4516	0.85
common_voice_ca_30788569.wav	0.2222222222222222	1.6396	0.85
common_voice_ca_31320917.wav	0.15384615384615385	1.2656	0.85
common_voice_ca_31308015.wav	0.2	2.2469	0.85
common_voice_ca_31257236.wav	0.875	1.6245	0.85
common_voice_ca_31192759.wav	0.0	2.7350	0.85
common_voice_ca_31497486.wav	0.1	2.8127	0.85
upc_ca_pau_101074.wav	0.07142857142857142	3.1419	0.85
common_voice_ca_31634015.wav	0.0	2.1504	0.85
upc_ca_pau_101005.wav	0.15789473684210525	2.2825	0.85
upc_ca_ona_100023.wav	0.06060606060606061	1.3209	0.85
common_voice_ca_31809241.wav	0.36363636363636365	2.8466	0.85
common_voice_ca_31352054.wav	0.0	3.0081	0.85
upc_ca_pau_101043.wav	0.029411764705882353	2.3475	0.85
common_voice_ca_31226001.wav	0.0	2.1179	0.85
upc_ca_ona_100083.wav	0.0	1.6495	0.85
common_voice_ca_31324791.wav	0.14285714285714285	1.2282	0.85
common_voice_ca_31063225.wav	0.06666666666666667	2.0537	0.85
common_voice_ca_31391064.wav	0.46153846153846156	1.6500	0.85
common_voice_ca_30798367.wav	0.6666666666666666	1.2989	0.85
upc_ca_pau_101027.wav	0.11764705882352941	3.6628	0.85
upc_ca_pau_101023.wav	0.06060606060606061	2.9400	0.85
common_voice_ca_31501024.wav	0.0	1.9915	0.85
upc_ca_pau_101038.wav	0.125	1.0540	0.85
upc_ca_pau_101041.wav	0.4117647058823529	3.3860	0.85
upc_ca_pau_101033.wav	0.0	2.4656	0.85
common_voice_ca_31319267.wav	0.0	3.1556	0.85
common_voice_ca_23925403.wav	0.5	1.0829	0.85
common_voice_ca_30746866.wav	0.0	2.8518	0.85
upc_ca_pau_101029.wav	0.06896551724137931	1.7456	0.85
upc_ca_pau_101024.wav	0.17391304347826086	2.1229	0.85
upc_ca_pau_101035.wav	0.06451612903225806	1.3341	0.85
common_voice_ca_30759191.wav	0.16666666666666666	1.5843	0.85
upc_ca_pau_101015.wav	0.06451612903225806	2.4002	0.85
common_voice_ca_30949777.wav	0.1	2.2525	0.85
upc_ca_pau_101040.wav	0.06060606060606061	2.8423	0.85
common_voice_ca_31553529.wav	0.3	1.6812	0.85
upc_ca_ona_100090.wav	0.0	2.0316	0.85
common_voice_ca_31233148.wav	0.4	2.1675	0.85
common_voice_ca_31340770.wav	0.5454545454545454	1.3215	0.85
upc_ca_pau_101055.wav	0.13636363636363635	1.9212	0.85
upc_ca_ona_100009.wav	0.13043478260869565	2.1173	0.85
upc_ca_ona_100088.wav	0.0	1.5393	0.85
upc_ca_ona_100027.wav	0.0625	1.6670	0.85
upc_ca_ona_100017.wav	0.08	1.8011	0.85
upc_ca_pau_101065.wav	0.058823529411764705	3.3732	0.85
common_voice_ca_31773181.wav	0.5555555555555556	1.5807	0.85
upc_ca_pau_101050.wav	0.12195121951219512	2.2467	0.85
common_voice_ca_31455911.wav	0.16666666666666666	2.3651	0.85
common_voice_ca_31195246.wav	0.16666666666666666	2.4392	0.85
upc_ca_pau_101067.wav	0.19230769230769232	1.4000	0.85
upc_ca_pau_101017.wav	0.12	2.3819	0.85
common_voice_ca_31118283.wav	0.0	1.6812	0.85
upc_ca_ona_100039.wav	0.07692307692307693	1.3637	0.85
upc_ca_pau_101107.wav	0.09090909090909091	2.4773	0.85
common_voice_ca_31783827.wav	0.6666666666666666	1.7150	0.85
common_voice_ca_31355082.wav	0.6923076923076923	1.9077	0.85
common_voice_ca_30957864.wav	0.0	1.7100	0.85
common_voice_ca_30957977.wav	0.5555555555555556	2.0384	0.85
upc_ca_ona_100011.wav	0.14285714285714285	1.1161	0.85
common_voice_ca_19928655.wav	0.6153846153846154	1.8260	0.85
common_voice_ca_31241514.wav	0.08333333333333333	2.5335	0.85
upc_ca_ona_100086.wav	0.07142857142857142	1.1300	0.85
common_voice_ca_30943492.wav	0.4090909090909091	2.4677	0.85
common_voice_ca_31302766.wav	0.07692307692307693	1.5028	0.85
common_voice_ca_19034690.wav	1.0	1.1095	0.85
upc_ca_ona_100006.wav	0.0967741935483871	1.6854	0.85
common_voice_ca_31430396.wav	0.0	2.4333	0.85
upc_ca_ona_100007.wav	0.0	1.1668	0.85
upc_ca_ona_100005.wav	0.0	1.2755	0.85
common_voice_ca_31340186.wav	0.0	1.5769	0.85
common_voice_ca_18489700.wav	0.3333333333333333	1.4690	0.85
common_voice_ca_31326639.wav	0.0	1.0380	0.85
common_voice_ca_31118065.wav	0.4166666666666667	1.2281	0.85
upc_ca_ona_100040.wav	0.17647058823529413	1.4715	0.85
upc_ca_pau_101063.wav	0.0625	3.7451	0.85
upc_ca_ona_100013.wav	0.024390243902439025	1.5717	0.85
upc_ca_pau_101058.wav	0.08888888888888889	1.0761	0.85
common_voice_ca_31360128.wav	0.5454545454545454	1.5147	0.85
common_voice_ca_31265085.wav	0.08333333333333333	1.7986	0.85
upc_ca_ona_100018.wav	0.13636363636363635	1.1579	0.85
upc_ca_ona_100054.wav	0.058823529411764705	1.2397	0.85
upc_ca_ona_100080.wav	0.9615384615384616	2.2143	0.85
upc_ca_ona_100000.wav	0.13636363636363635	1.5809	0.85
